Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 2073ms | tok/sec: 15,806 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.092175 | lrm: 1.00 | dt: 951ms | tok/sec: 34,442 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.006324 | lrm: 1.00 | dt: 889ms | tok/sec: 36,851 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.720758 | lrm: 1.00 | dt: 901ms | tok/sec: 36,365 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.441546 | lrm: 1.00 | dt: 908ms | tok/sec: 36,075 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.226696 | lrm: 1.00 | dt: 971ms | tok/sec: 33,761 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.037998 | lrm: 1.00 | dt: 879ms | tok/sec: 37,261 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.874396 | lrm: 1.00 | dt: 874ms | tok/sec: 37,486 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.728195 | lrm: 1.00 | dt: 874ms | tok/sec: 37,482 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.589489 | lrm: 1.00 | dt: 871ms | tok/sec: 37,605 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.452215 | lrm: 1.00 | dt: 872ms | tok/sec: 37,560 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.318850 | lrm: 1.00 | dt: 863ms | tok/sec: 37,983 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.202181 | lrm: 1.00 | dt: 865ms | tok/sec: 37,860 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.089097 | lrm: 1.00 | dt: 872ms | tok/sec: 37,586 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 6.982746 | lrm: 1.00 | dt: 875ms | tok/sec: 37,444 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00015 (1.2%) | loss: 6.890453 | lrm: 1.00 | dt: 868ms | tok/sec: 37,765 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 6.800087 | lrm: 1.00 | dt: 863ms | tok/sec: 37,969 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00017 (1.7%) | loss: 6.720707 | lrm: 1.00 | dt: 870ms | tok/sec: 37,644 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (43.2%) | loss: 4.612639 | lrm: 1.00 | dt: 1011ms | tok/sec: 32,398 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00152 (43.5%) | loss: 4.605114 | lrm: 1.00 | dt: 1060ms | tok/sec: 30,926 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00153 (43.9%) | loss: 4.600647 | lrm: 1.00 | dt: 901ms | tok/sec: 36,381 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00154 (44.2%) | loss: 4.592682 | lrm: 1.00 | dt: 1010ms | tok/sec: 32,435 | mfu: 0.2% | epoch: 1 | remaining: 167s    
step 00155 (44.5%) | loss: 4.591058 | lrm: 1.00 | dt: 907ms | tok/sec: 36,110 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00156 (44.8%) | loss: 4.585616 | lrm: 1.00 | dt: 897ms | tok/sec: 36,549 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00157 (45.1%) | loss: 4.581714 | lrm: 1.00 | dt: 993ms | tok/sec: 33,010 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00158 (45.4%) | loss: 4.571142 | lrm: 1.00 | dt: 904ms | tok/sec: 36,258 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00159 (45.7%) | loss: 4.563093 | lrm: 1.00 | dt: 966ms | tok/sec: 33,908 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00160 (46.0%) | loss: 4.541289 | lrm: 1.00 | dt: 991ms | tok/sec: 33,055 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00161 (46.4%) | loss: 4.545627 | lrm: 1.00 | dt: 904ms | tok/sec: 36,236 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00162 (46.7%) | loss: 4.532778 | lrm: 1.00 | dt: 1017ms | tok/sec: 32,211 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00163 (47.0%) | loss: 4.525548 | lrm: 1.00 | dt: 1069ms | tok/sec: 30,644 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00164 (47.4%) | loss: 4.514523 | lrm: 1.00 | dt: 1028ms | tok/sec: 31,888 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00165 (47.7%) | loss: 4.502895 | lrm: 1.00 | dt: 1007ms | tok/sec: 32,548 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00166 (48.1%) | loss: 4.496886 | lrm: 1.00 | dt: 1084ms | tok/sec: 30,241 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00167 (48.4%) | loss: 4.500173 | lrm: 1.00 | dt: 886ms | tok/sec: 36,972 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00168 (48.7%) | loss: 4.503498 | lrm: 1.00 | dt: 878ms | tok/sec: 37,339 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00169 (49.0%) | loss: 4.492161 | lrm: 1.00 | dt: 960ms | tok/sec: 34,117 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00170 (49.3%) | loss: 4.484240 | lrm: 1.00 | dt: 860ms | tok/sec: 38,109 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00171 (49.6%) | loss: 4.481520 | lrm: 1.00 | dt: 856ms | tok/sec: 38,273 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00172 (49.9%) | loss: 4.482536 | lrm: 1.00 | dt: 899ms | tok/sec: 36,462 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00173 (50.2%) | loss: 4.475183 | lrm: 1.00 | dt: 953ms | tok/sec: 34,383 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00174 (50.5%) | loss: 4.470135 | lrm: 0.99 | dt: 863ms | tok/sec: 37,970 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00175 (50.8%) | loss: 4.462047 | lrm: 0.98 | dt: 849ms | tok/sec: 38,597 | mfu: 0.2% | epoch: 1 | remaining: 147s    
step 00176 (51.1%) | loss: 4.446650 | lrm: 0.98 | dt: 837ms | tok/sec: 39,160 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00177 (51.4%) | loss: 4.443234 | lrm: 0.97 | dt: 862ms | tok/sec: 38,021 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00178 (51.6%) | loss: 4.441431 | lrm: 0.97 | dt: 851ms | tok/sec: 38,516 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00179 (51.9%) | loss: 4.426995 | lrm: 0.96 | dt: 885ms | tok/sec: 37,021 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00180 (52.2%) | loss: 4.431817 | lrm: 0.96 | dt: 981ms | tok/sec: 33,397 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00181 (52.6%) | loss: 4.423168 | lrm: 0.95 | dt: 862ms | tok/sec: 38,023 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00182 (52.8%) | loss: 4.424743 | lrm: 0.95 | dt: 909ms | tok/sec: 36,053 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00183 (53.1%) | loss: 4.424600 | lrm: 0.94 | dt: 992ms | tok/sec: 33,043 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00184 (53.5%) | loss: 4.428452 | lrm: 0.93 | dt: 852ms | tok/sec: 38,450 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00185 (53.8%) | loss: 4.415328 | lrm: 0.93 | dt: 914ms | tok/sec: 35,856 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00186 (54.1%) | loss: 4.416506 | lrm: 0.92 | dt: 923ms | tok/sec: 35,495 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00187 (54.4%) | loss: 4.411323 | lrm: 0.92 | dt: 836ms | tok/sec: 39,204 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00188 (54.7%) | loss: 4.405088 | lrm: 0.91 | dt: 964ms | tok/sec: 33,985 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00189 (55.0%) | loss: 4.402169 | lrm: 0.91 | dt: 849ms | tok/sec: 38,580 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00190 (55.3%) | loss: 4.396896 | lrm: 0.90 | dt: 845ms | tok/sec: 38,757 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00191 (55.5%) | loss: 4.396859 | lrm: 0.89 | dt: 845ms | tok/sec: 38,761 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00192 (55.8%) | loss: 4.386312 | lrm: 0.89 | dt: 848ms | tok/sec: 38,649 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00193 (56.1%) | loss: 4.383136 | lrm: 0.88 | dt: 839ms | tok/sec: 39,036 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00194 (56.4%) | loss: 4.375948 | lrm: 0.88 | dt: 945ms | tok/sec: 34,679 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00195 (56.7%) | loss: 4.378497 | lrm: 0.87 | dt: 833ms | tok/sec: 39,319 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00196 (57.0%) | loss: 4.368405 | lrm: 0.87 | dt: 839ms | tok/sec: 39,077 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00197 (57.3%) | loss: 4.357463 | lrm: 0.86 | dt: 837ms | tok/sec: 39,144 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00198 (57.5%) | loss: 4.355933 | lrm: 0.86 | dt: 839ms | tok/sec: 39,075 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00199 (57.8%) | loss: 4.361237 | lrm: 0.85 | dt: 838ms | tok/sec: 39,106 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00200 (58.1%) | loss: 4.351385 | lrm: 0.85 | dt: 835ms | tok/sec: 39,253 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00201 (58.4%) | loss: 4.342357 | lrm: 0.84 | dt: 836ms | tok/sec: 39,183 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00202 (58.6%) | loss: 4.331184 | lrm: 0.84 | dt: 840ms | tok/sec: 39,019 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00203 (58.9%) | loss: 4.336081 | lrm: 0.83 | dt: 839ms | tok/sec: 39,037 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00204 (59.2%) | loss: 4.331165 | lrm: 0.83 | dt: 869ms | tok/sec: 37,727 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00205 (59.5%) | loss: 4.332904 | lrm: 0.82 | dt: 840ms | tok/sec: 39,027 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00206 (59.8%) | loss: 4.328850 | lrm: 0.81 | dt: 839ms | tok/sec: 39,064 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00207 (60.1%) | loss: 4.312798 | lrm: 0.81 | dt: 843ms | tok/sec: 38,850 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00208 (60.3%) | loss: 4.288866 | lrm: 0.80 | dt: 835ms | tok/sec: 39,227 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00209 (60.6%) | loss: 4.297647 | lrm: 0.80 | dt: 836ms | tok/sec: 39,183 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00210 (60.9%) | loss: 4.283631 | lrm: 0.79 | dt: 836ms | tok/sec: 39,206 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00211 (61.2%) | loss: 4.267480 | lrm: 0.79 | dt: 834ms | tok/sec: 39,283 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00212 (61.5%) | loss: 4.266092 | lrm: 0.78 | dt: 840ms | tok/sec: 39,005 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00213 (61.7%) | loss: 4.259804 | lrm: 0.78 | dt: 853ms | tok/sec: 38,394 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00214 (62.0%) | loss: 4.267244 | lrm: 0.77 | dt: 935ms | tok/sec: 35,053 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00215 (62.3%) | loss: 4.268213 | lrm: 0.77 | dt: 837ms | tok/sec: 39,172 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00216 (62.6%) | loss: 4.263593 | lrm: 0.76 | dt: 845ms | tok/sec: 38,798 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00217 (62.9%) | loss: 4.262161 | lrm: 0.76 | dt: 858ms | tok/sec: 38,193 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00218 (63.2%) | loss: 4.258851 | lrm: 0.75 | dt: 928ms | tok/sec: 35,296 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00219 (63.5%) | loss: 4.250874 | lrm: 0.74 | dt: 843ms | tok/sec: 38,854 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00220 (63.8%) | loss: 4.248183 | lrm: 0.74 | dt: 968ms | tok/sec: 33,840 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00221 (64.1%) | loss: 4.250066 | lrm: 0.73 | dt: 859ms | tok/sec: 38,151 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00222 (64.4%) | loss: 4.246154 | lrm: 0.73 | dt: 958ms | tok/sec: 34,203 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00223 (64.7%) | loss: 4.238110 | lrm: 0.72 | dt: 847ms | tok/sec: 38,691 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00224 (65.0%) | loss: 4.226422 | lrm: 0.72 | dt: 1019ms | tok/sec: 32,150 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00225 (65.3%) | loss: 4.220298 | lrm: 0.71 | dt: 1005ms | tok/sec: 32,606 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00226 (65.7%) | loss: 4.214034 | lrm: 0.70 | dt: 924ms | tok/sec: 35,469 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00227 (66.0%) | loss: 4.213611 | lrm: 0.70 | dt: 913ms | tok/sec: 35,900 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00228 (66.3%) | loss: 4.208994 | lrm: 0.69 | dt: 987ms | tok/sec: 33,193 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00229 (66.6%) | loss: 4.212248 | lrm: 0.68 | dt: 918ms | tok/sec: 35,708 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00230 (66.9%) | loss: 4.213716 | lrm: 0.68 | dt: 907ms | tok/sec: 36,108 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00231 (67.2%) | loss: 4.199619 | lrm: 0.67 | dt: 923ms | tok/sec: 35,500 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00232 (67.5%) | loss: 4.205105 | lrm: 0.67 | dt: 910ms | tok/sec: 36,024 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00233 (67.8%) | loss: 4.202211 | lrm: 0.66 | dt: 909ms | tok/sec: 36,029 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00234 (68.1%) | loss: 4.208998 | lrm: 0.66 | dt: 912ms | tok/sec: 35,917 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00235 (68.4%) | loss: 4.198053 | lrm: 0.65 | dt: 936ms | tok/sec: 35,007 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00236 (68.7%) | loss: 4.185296 | lrm: 0.64 | dt: 902ms | tok/sec: 36,327 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00237 (69.0%) | loss: 4.176109 | lrm: 0.64 | dt: 897ms | tok/sec: 36,549 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00238 (69.3%) | loss: 4.174094 | lrm: 0.63 | dt: 888ms | tok/sec: 36,915 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00239 (69.6%) | loss: 4.167698 | lrm: 0.63 | dt: 926ms | tok/sec: 35,377 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00240 (69.9%) | loss: 4.170086 | lrm: 0.62 | dt: 872ms | tok/sec: 37,578 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00241 (70.2%) | loss: 4.161270 | lrm: 0.62 | dt: 880ms | tok/sec: 37,232 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00242 (70.5%) | loss: 4.160588 | lrm: 0.61 | dt: 887ms | tok/sec: 36,962 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00243 (70.8%) | loss: 4.153725 | lrm: 0.60 | dt: 881ms | tok/sec: 37,180 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00244 (71.1%) | loss: 4.141621 | lrm: 0.60 | dt: 881ms | tok/sec: 37,194 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00245 (71.4%) | loss: 4.141704 | lrm: 0.59 | dt: 934ms | tok/sec: 35,064 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00246 (71.7%) | loss: 4.133165 | lrm: 0.59 | dt: 880ms | tok/sec: 37,252 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00247 (72.0%) | loss: 4.134080 | lrm: 0.58 | dt: 896ms | tok/sec: 36,588 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00248 (72.3%) | loss: 4.134757 | lrm: 0.58 | dt: 905ms | tok/sec: 36,193 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00249 (72.6%) | loss: 4.126605 | lrm: 0.57 | dt: 886ms | tok/sec: 36,992 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00250 (72.9%) | loss: 4.120059 | lrm: 0.56 | dt: 879ms | tok/sec: 37,289 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00251 (73.2%) | loss: 4.122845 | lrm: 0.56 | dt: 894ms | tok/sec: 36,637 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00252 (73.5%) | loss: 4.126337 | lrm: 0.55 | dt: 890ms | tok/sec: 36,825 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00253 (73.8%) | loss: 4.125074 | lrm: 0.55 | dt: 885ms | tok/sec: 37,011 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00254 (74.1%) | loss: 4.122274 | lrm: 0.54 | dt: 879ms | tok/sec: 37,264 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00255 (74.4%) | loss: 4.120522 | lrm: 0.54 | dt: 891ms | tok/sec: 36,756 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00256 (74.7%) | loss: 4.115004 | lrm: 0.53 | dt: 884ms | tok/sec: 37,071 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00257 (75.0%) | loss: 4.106755 | lrm: 0.53 | dt: 878ms | tok/sec: 37,315 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00258 (75.3%) | loss: 4.102004 | lrm: 0.52 | dt: 874ms | tok/sec: 37,497 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00259 (75.6%) | loss: 4.109300 | lrm: 0.51 | dt: 877ms | tok/sec: 37,384 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00260 (75.8%) | loss: 4.109235 | lrm: 0.51 | dt: 890ms | tok/sec: 36,824 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00261 (76.1%) | loss: 4.116785 | lrm: 0.50 | dt: 894ms | tok/sec: 36,633 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00262 (76.4%) | loss: 4.103860 | lrm: 0.50 | dt: 869ms | tok/sec: 37,705 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00263 (76.7%) | loss: 4.098779 | lrm: 0.49 | dt: 868ms | tok/sec: 37,747 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00264 (77.0%) | loss: 4.083206 | lrm: 0.49 | dt: 873ms | tok/sec: 37,545 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00265 (77.3%) | loss: 4.088392 | lrm: 0.48 | dt: 877ms | tok/sec: 37,350 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00266 (77.6%) | loss: 4.070813 | lrm: 0.48 | dt: 881ms | tok/sec: 37,193 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00267 (77.9%) | loss: 4.065563 | lrm: 0.47 | dt: 881ms | tok/sec: 37,176 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00268 (78.2%) | loss: 4.065650 | lrm: 0.46 | dt: 880ms | tok/sec: 37,215 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00269 (78.5%) | loss: 4.061777 | lrm: 0.46 | dt: 876ms | tok/sec: 37,410 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00270 (78.8%) | loss: 4.073592 | lrm: 0.45 | dt: 899ms | tok/sec: 36,448 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00271 (79.1%) | loss: 4.066105 | lrm: 0.45 | dt: 913ms | tok/sec: 35,875 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00272 (79.4%) | loss: 4.058450 | lrm: 0.44 | dt: 900ms | tok/sec: 36,402 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00273 (79.7%) | loss: 4.054069 | lrm: 0.44 | dt: 998ms | tok/sec: 32,841 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00274 (80.0%) | loss: 4.042079 | lrm: 0.43 | dt: 908ms | tok/sec: 36,099 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00275 (80.3%) | loss: 4.048932 | lrm: 0.42 | dt: 913ms | tok/sec: 35,885 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00276 (80.6%) | loss: 4.043575 | lrm: 0.42 | dt: 891ms | tok/sec: 36,763 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00277 (80.9%) | loss: 4.040933 | lrm: 0.41 | dt: 951ms | tok/sec: 34,473 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00278 (81.2%) | loss: 4.035246 | lrm: 0.41 | dt: 1007ms | tok/sec: 32,541 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00279 (81.6%) | loss: 4.032542 | lrm: 0.40 | dt: 887ms | tok/sec: 36,924 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00280 (81.9%) | loss: 4.036427 | lrm: 0.39 | dt: 896ms | tok/sec: 36,568 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00281 (82.2%) | loss: 4.026475 | lrm: 0.39 | dt: 887ms | tok/sec: 36,954 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00282 (82.5%) | loss: 4.037674 | lrm: 0.38 | dt: 889ms | tok/sec: 36,857 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00283 (82.8%) | loss: 4.033730 | lrm: 0.38 | dt: 950ms | tok/sec: 34,476 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00284 (83.1%) | loss: 4.034617 | lrm: 0.37 | dt: 891ms | tok/sec: 36,781 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00285 (83.4%) | loss: 4.016799 | lrm: 0.37 | dt: 902ms | tok/sec: 36,316 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00286 (83.7%) | loss: 4.020185 | lrm: 0.36 | dt: 888ms | tok/sec: 36,907 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00287 (84.0%) | loss: 3.999267 | lrm: 0.35 | dt: 956ms | tok/sec: 34,281 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00288 (84.3%) | loss: 4.006663 | lrm: 0.35 | dt: 884ms | tok/sec: 37,061 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00289 (84.6%) | loss: 4.004143 | lrm: 0.34 | dt: 891ms | tok/sec: 36,772 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00290 (84.9%) | loss: 4.006185 | lrm: 0.34 | dt: 880ms | tok/sec: 37,253 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00291 (85.2%) | loss: 3.998465 | lrm: 0.33 | dt: 880ms | tok/sec: 37,249 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00292 (85.5%) | loss: 3.995441 | lrm: 0.33 | dt: 879ms | tok/sec: 37,267 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00293 (85.8%) | loss: 3.986654 | lrm: 0.32 | dt: 880ms | tok/sec: 37,220 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00294 (86.0%) | loss: 3.990795 | lrm: 0.32 | dt: 880ms | tok/sec: 37,256 | mfu: 0.2% | epoch: 1 | remaining: 41s    
step 00295 (86.3%) | loss: 3.992717 | lrm: 0.31 | dt: 877ms | tok/sec: 37,349 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00296 (86.6%) | loss: 3.993849 | lrm: 0.30 | dt: 883ms | tok/sec: 37,107 | mfu: 0.2% | epoch: 1 | remaining: 39s    
step 00297 (86.9%) | loss: 4.003059 | lrm: 0.30 | dt: 881ms | tok/sec: 37,186 | mfu: 0.2% | epoch: 1 | remaining: 38s    
step 00298 (87.2%) | loss: 4.001659 | lrm: 0.29 | dt: 900ms | tok/sec: 36,417 | mfu: 0.2% | epoch: 1 | remaining: 37s    
step 00299 (87.5%) | loss: 4.004633 | lrm: 0.29 | dt: 936ms | tok/sec: 35,010 | mfu: 0.2% | epoch: 1 | remaining: 36s    
step 00300 (87.8%) | loss: 3.999243 | lrm: 0.28 | dt: 993ms | tok/sec: 33,000 | mfu: 0.2% | epoch: 1 | remaining: 36s    
step 00301 (88.2%) | loss: 3.990027 | lrm: 0.27 | dt: 900ms | tok/sec: 36,407 | mfu: 0.2% | epoch: 1 | remaining: 35s    
step 00302 (88.5%) | loss: 3.992375 | lrm: 0.27 | dt: 922ms | tok/sec: 35,555 | mfu: 0.2% | epoch: 1 | remaining: 34s    
step 00303 (88.8%) | loss: 3.997576 | lrm: 0.26 | dt: 972ms | tok/sec: 33,711 | mfu: 0.2% | epoch: 1 | remaining: 33s    
step 00304 (89.1%) | loss: 3.993569 | lrm: 0.26 | dt: 999ms | tok/sec: 32,809 | mfu: 0.2% | epoch: 1 | remaining: 32s    
step 00305 (89.4%) | loss: 3.989315 | lrm: 0.25 | dt: 966ms | tok/sec: 33,920 | mfu: 0.2% | epoch: 1 | remaining: 31s    
