Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 2154ms | tok/sec: 15,214 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.096698 | lrm: 1.00 | dt: 927ms | tok/sec: 35,336 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.014878 | lrm: 1.00 | dt: 948ms | tok/sec: 34,556 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.723616 | lrm: 1.00 | dt: 883ms | tok/sec: 37,119 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.442124 | lrm: 1.00 | dt: 888ms | tok/sec: 36,901 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.223435 | lrm: 1.00 | dt: 883ms | tok/sec: 37,112 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.034376 | lrm: 1.00 | dt: 943ms | tok/sec: 34,759 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.874916 | lrm: 1.00 | dt: 885ms | tok/sec: 37,026 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.723289 | lrm: 1.00 | dt: 882ms | tok/sec: 37,154 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.580048 | lrm: 1.00 | dt: 874ms | tok/sec: 37,481 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.440481 | lrm: 1.00 | dt: 881ms | tok/sec: 37,185 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.304842 | lrm: 1.00 | dt: 1002ms | tok/sec: 32,704 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.187707 | lrm: 1.00 | dt: 874ms | tok/sec: 37,485 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.074185 | lrm: 1.00 | dt: 883ms | tok/sec: 37,106 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 6.967227 | lrm: 1.00 | dt: 989ms | tok/sec: 33,146 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00015 (1.2%) | loss: 6.875162 | lrm: 1.00 | dt: 880ms | tok/sec: 37,235 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00016 (1.5%) | loss: 6.785705 | lrm: 1.00 | dt: 877ms | tok/sec: 37,358 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00017 (1.8%) | loss: 6.707514 | lrm: 1.00 | dt: 891ms | tok/sec: 36,784 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (41.5%) | loss: 4.600783 | lrm: 1.00 | dt: 869ms | tok/sec: 37,687 | mfu: 0.2% | epoch: 1 | remaining: 175s    
step 00152 (41.8%) | loss: 4.592588 | lrm: 1.00 | dt: 862ms | tok/sec: 38,015 | mfu: 0.2% | epoch: 1 | remaining: 174s    
step 00153 (42.1%) | loss: 4.587517 | lrm: 1.00 | dt: 865ms | tok/sec: 37,889 | mfu: 0.2% | epoch: 1 | remaining: 173s    
step 00154 (42.3%) | loss: 4.579808 | lrm: 1.00 | dt: 867ms | tok/sec: 37,784 | mfu: 0.2% | epoch: 1 | remaining: 172s    
step 00155 (42.6%) | loss: 4.578944 | lrm: 1.00 | dt: 867ms | tok/sec: 37,780 | mfu: 0.2% | epoch: 1 | remaining: 171s    
step 00156 (42.9%) | loss: 4.573370 | lrm: 1.00 | dt: 866ms | tok/sec: 37,824 | mfu: 0.2% | epoch: 1 | remaining: 170s    
step 00157 (43.2%) | loss: 4.568825 | lrm: 1.00 | dt: 865ms | tok/sec: 37,888 | mfu: 0.2% | epoch: 1 | remaining: 170s    
step 00158 (43.5%) | loss: 4.557279 | lrm: 1.00 | dt: 869ms | tok/sec: 37,713 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00159 (43.8%) | loss: 4.549730 | lrm: 1.00 | dt: 875ms | tok/sec: 37,437 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00160 (44.1%) | loss: 4.528178 | lrm: 1.00 | dt: 865ms | tok/sec: 37,869 | mfu: 0.2% | epoch: 1 | remaining: 167s    
step 00161 (44.4%) | loss: 4.532402 | lrm: 1.00 | dt: 864ms | tok/sec: 37,905 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00162 (44.7%) | loss: 4.519698 | lrm: 1.00 | dt: 863ms | tok/sec: 37,976 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00163 (44.9%) | loss: 4.511634 | lrm: 1.00 | dt: 867ms | tok/sec: 37,793 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00164 (45.2%) | loss: 4.500265 | lrm: 1.00 | dt: 866ms | tok/sec: 37,826 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00165 (45.5%) | loss: 4.488960 | lrm: 1.00 | dt: 866ms | tok/sec: 37,818 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00166 (45.8%) | loss: 4.482844 | lrm: 1.00 | dt: 876ms | tok/sec: 37,398 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00167 (46.1%) | loss: 4.485711 | lrm: 1.00 | dt: 871ms | tok/sec: 37,633 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00168 (46.4%) | loss: 4.488672 | lrm: 1.00 | dt: 867ms | tok/sec: 37,810 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00169 (46.7%) | loss: 4.476657 | lrm: 1.00 | dt: 868ms | tok/sec: 37,743 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00170 (47.0%) | loss: 4.469386 | lrm: 1.00 | dt: 868ms | tok/sec: 37,736 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00171 (47.3%) | loss: 4.467022 | lrm: 1.00 | dt: 866ms | tok/sec: 37,855 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00172 (47.5%) | loss: 4.468766 | lrm: 1.00 | dt: 866ms | tok/sec: 37,856 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00173 (47.8%) | loss: 4.461763 | lrm: 1.00 | dt: 865ms | tok/sec: 37,865 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00174 (48.1%) | loss: 4.455804 | lrm: 1.00 | dt: 867ms | tok/sec: 37,807 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00175 (48.4%) | loss: 4.447452 | lrm: 1.00 | dt: 871ms | tok/sec: 37,619 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00176 (48.7%) | loss: 4.432085 | lrm: 1.00 | dt: 864ms | tok/sec: 37,931 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00177 (49.0%) | loss: 4.429673 | lrm: 1.00 | dt: 870ms | tok/sec: 37,685 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00178 (49.3%) | loss: 4.429871 | lrm: 1.00 | dt: 869ms | tok/sec: 37,708 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00179 (49.6%) | loss: 4.415587 | lrm: 1.00 | dt: 877ms | tok/sec: 37,346 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00180 (49.9%) | loss: 4.420084 | lrm: 1.00 | dt: 985ms | tok/sec: 33,270 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00181 (50.2%) | loss: 4.411766 | lrm: 1.00 | dt: 865ms | tok/sec: 37,865 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00182 (50.5%) | loss: 4.414634 | lrm: 0.99 | dt: 867ms | tok/sec: 37,807 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00183 (50.8%) | loss: 4.414898 | lrm: 0.99 | dt: 867ms | tok/sec: 37,797 | mfu: 0.2% | epoch: 1 | remaining: 147s    
step 00184 (51.1%) | loss: 4.419417 | lrm: 0.98 | dt: 866ms | tok/sec: 37,847 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00185 (51.3%) | loss: 4.406584 | lrm: 0.97 | dt: 865ms | tok/sec: 37,862 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00186 (51.6%) | loss: 4.408182 | lrm: 0.97 | dt: 866ms | tok/sec: 37,854 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00187 (51.9%) | loss: 4.402986 | lrm: 0.96 | dt: 868ms | tok/sec: 37,761 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00188 (52.2%) | loss: 4.396466 | lrm: 0.96 | dt: 870ms | tok/sec: 37,653 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00189 (52.5%) | loss: 4.393640 | lrm: 0.95 | dt: 865ms | tok/sec: 37,862 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00190 (52.8%) | loss: 4.390085 | lrm: 0.95 | dt: 863ms | tok/sec: 37,957 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00191 (53.1%) | loss: 4.390444 | lrm: 0.94 | dt: 865ms | tok/sec: 37,879 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00192 (53.4%) | loss: 4.379769 | lrm: 0.94 | dt: 869ms | tok/sec: 37,698 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00193 (53.7%) | loss: 4.377050 | lrm: 0.93 | dt: 870ms | tok/sec: 37,652 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00194 (53.9%) | loss: 4.369731 | lrm: 0.92 | dt: 866ms | tok/sec: 37,853 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00195 (54.2%) | loss: 4.372624 | lrm: 0.92 | dt: 864ms | tok/sec: 37,923 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00196 (54.5%) | loss: 4.361856 | lrm: 0.91 | dt: 866ms | tok/sec: 37,847 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00197 (54.8%) | loss: 4.350277 | lrm: 0.91 | dt: 869ms | tok/sec: 37,702 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00198 (55.1%) | loss: 4.349029 | lrm: 0.90 | dt: 879ms | tok/sec: 37,291 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00199 (55.4%) | loss: 4.354528 | lrm: 0.90 | dt: 865ms | tok/sec: 37,901 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00200 (55.7%) | loss: 4.345154 | lrm: 0.89 | dt: 864ms | tok/sec: 37,905 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00201 (56.0%) | loss: 4.336199 | lrm: 0.89 | dt: 866ms | tok/sec: 37,845 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00202 (56.3%) | loss: 4.326176 | lrm: 0.88 | dt: 861ms | tok/sec: 38,047 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00203 (56.5%) | loss: 4.332239 | lrm: 0.88 | dt: 861ms | tok/sec: 38,053 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00204 (56.8%) | loss: 4.328167 | lrm: 0.87 | dt: 902ms | tok/sec: 36,317 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00205 (57.1%) | loss: 4.330405 | lrm: 0.86 | dt: 865ms | tok/sec: 37,864 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00206 (57.4%) | loss: 4.325658 | lrm: 0.86 | dt: 868ms | tok/sec: 37,756 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00207 (57.7%) | loss: 4.309293 | lrm: 0.85 | dt: 867ms | tok/sec: 37,789 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00208 (58.0%) | loss: 4.285389 | lrm: 0.85 | dt: 865ms | tok/sec: 37,878 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00209 (58.3%) | loss: 4.294819 | lrm: 0.84 | dt: 867ms | tok/sec: 37,784 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00210 (58.6%) | loss: 4.281073 | lrm: 0.84 | dt: 863ms | tok/sec: 37,962 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00211 (58.9%) | loss: 4.265252 | lrm: 0.83 | dt: 866ms | tok/sec: 37,857 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00212 (59.2%) | loss: 4.262842 | lrm: 0.83 | dt: 864ms | tok/sec: 37,928 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00213 (59.4%) | loss: 4.257425 | lrm: 0.82 | dt: 862ms | tok/sec: 38,014 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00214 (59.7%) | loss: 4.264613 | lrm: 0.82 | dt: 863ms | tok/sec: 37,956 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00215 (60.0%) | loss: 4.266816 | lrm: 0.81 | dt: 866ms | tok/sec: 37,853 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00216 (60.3%) | loss: 4.262131 | lrm: 0.80 | dt: 865ms | tok/sec: 37,877 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00217 (60.6%) | loss: 4.260426 | lrm: 0.80 | dt: 866ms | tok/sec: 37,845 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00218 (60.9%) | loss: 4.256979 | lrm: 0.79 | dt: 868ms | tok/sec: 37,759 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00219 (61.2%) | loss: 4.248184 | lrm: 0.79 | dt: 865ms | tok/sec: 37,873 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00220 (61.5%) | loss: 4.245152 | lrm: 0.78 | dt: 865ms | tok/sec: 37,861 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00221 (61.8%) | loss: 4.247170 | lrm: 0.78 | dt: 874ms | tok/sec: 37,509 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00222 (62.0%) | loss: 4.242781 | lrm: 0.77 | dt: 871ms | tok/sec: 37,641 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00223 (62.3%) | loss: 4.235892 | lrm: 0.77 | dt: 867ms | tok/sec: 37,800 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00224 (62.6%) | loss: 4.224479 | lrm: 0.76 | dt: 866ms | tok/sec: 37,855 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00225 (62.9%) | loss: 4.218389 | lrm: 0.75 | dt: 859ms | tok/sec: 38,130 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00226 (63.2%) | loss: 4.211363 | lrm: 0.75 | dt: 865ms | tok/sec: 37,878 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00227 (63.5%) | loss: 4.211366 | lrm: 0.74 | dt: 862ms | tok/sec: 38,016 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00228 (63.8%) | loss: 4.207269 | lrm: 0.74 | dt: 891ms | tok/sec: 36,793 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00229 (64.1%) | loss: 4.210243 | lrm: 0.73 | dt: 859ms | tok/sec: 38,142 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00230 (64.4%) | loss: 4.212596 | lrm: 0.73 | dt: 865ms | tok/sec: 37,900 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00231 (64.6%) | loss: 4.198312 | lrm: 0.72 | dt: 860ms | tok/sec: 38,083 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00232 (64.9%) | loss: 4.205000 | lrm: 0.72 | dt: 863ms | tok/sec: 37,983 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00233 (65.2%) | loss: 4.201513 | lrm: 0.71 | dt: 856ms | tok/sec: 38,276 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00234 (65.5%) | loss: 4.208771 | lrm: 0.71 | dt: 860ms | tok/sec: 38,106 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00235 (65.8%) | loss: 4.197780 | lrm: 0.70 | dt: 862ms | tok/sec: 37,992 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00236 (66.1%) | loss: 4.185455 | lrm: 0.69 | dt: 860ms | tok/sec: 38,102 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00237 (66.4%) | loss: 4.176317 | lrm: 0.69 | dt: 860ms | tok/sec: 38,120 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00238 (66.7%) | loss: 4.174195 | lrm: 0.68 | dt: 869ms | tok/sec: 37,706 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00239 (66.9%) | loss: 4.168153 | lrm: 0.68 | dt: 864ms | tok/sec: 37,927 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00240 (67.2%) | loss: 4.170342 | lrm: 0.67 | dt: 862ms | tok/sec: 38,005 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00241 (67.5%) | loss: 4.161241 | lrm: 0.67 | dt: 857ms | tok/sec: 38,253 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00242 (67.8%) | loss: 4.160071 | lrm: 0.66 | dt: 857ms | tok/sec: 38,231 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00243 (68.1%) | loss: 4.152660 | lrm: 0.66 | dt: 850ms | tok/sec: 38,533 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00244 (68.4%) | loss: 4.140367 | lrm: 0.65 | dt: 861ms | tok/sec: 38,050 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00245 (68.7%) | loss: 4.140347 | lrm: 0.65 | dt: 860ms | tok/sec: 38,098 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00246 (68.9%) | loss: 4.132473 | lrm: 0.64 | dt: 859ms | tok/sec: 38,150 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00247 (69.2%) | loss: 4.133395 | lrm: 0.63 | dt: 857ms | tok/sec: 38,228 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00248 (69.5%) | loss: 4.133762 | lrm: 0.63 | dt: 875ms | tok/sec: 37,448 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00249 (69.8%) | loss: 4.125851 | lrm: 0.62 | dt: 957ms | tok/sec: 34,253 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00250 (70.1%) | loss: 4.119466 | lrm: 0.62 | dt: 861ms | tok/sec: 38,058 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00251 (70.4%) | loss: 4.122045 | lrm: 0.61 | dt: 858ms | tok/sec: 38,180 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00252 (70.7%) | loss: 4.125480 | lrm: 0.61 | dt: 863ms | tok/sec: 37,974 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00253 (71.0%) | loss: 4.123704 | lrm: 0.60 | dt: 860ms | tok/sec: 38,090 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00254 (71.3%) | loss: 4.121279 | lrm: 0.60 | dt: 860ms | tok/sec: 38,089 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00255 (71.6%) | loss: 4.120419 | lrm: 0.59 | dt: 860ms | tok/sec: 38,096 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00256 (71.8%) | loss: 4.114656 | lrm: 0.58 | dt: 859ms | tok/sec: 38,157 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00257 (72.1%) | loss: 4.106380 | lrm: 0.58 | dt: 862ms | tok/sec: 38,027 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00258 (72.4%) | loss: 4.102734 | lrm: 0.57 | dt: 870ms | tok/sec: 37,665 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00259 (72.7%) | loss: 4.109560 | lrm: 0.57 | dt: 906ms | tok/sec: 36,177 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00260 (73.0%) | loss: 4.108686 | lrm: 0.56 | dt: 859ms | tok/sec: 38,143 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00261 (73.3%) | loss: 4.116589 | lrm: 0.56 | dt: 859ms | tok/sec: 38,160 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00262 (73.6%) | loss: 4.104618 | lrm: 0.55 | dt: 861ms | tok/sec: 38,037 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00263 (73.9%) | loss: 4.099807 | lrm: 0.55 | dt: 862ms | tok/sec: 37,999 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00264 (74.2%) | loss: 4.085504 | lrm: 0.54 | dt: 859ms | tok/sec: 38,125 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00265 (74.4%) | loss: 4.090707 | lrm: 0.54 | dt: 857ms | tok/sec: 38,217 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00266 (74.7%) | loss: 4.073192 | lrm: 0.53 | dt: 860ms | tok/sec: 38,103 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00267 (75.0%) | loss: 4.067624 | lrm: 0.52 | dt: 859ms | tok/sec: 38,151 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00268 (75.3%) | loss: 4.067404 | lrm: 0.52 | dt: 938ms | tok/sec: 34,947 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00269 (75.6%) | loss: 4.062597 | lrm: 0.51 | dt: 865ms | tok/sec: 37,883 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00270 (75.9%) | loss: 4.075139 | lrm: 0.51 | dt: 863ms | tok/sec: 37,981 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00271 (76.2%) | loss: 4.068153 | lrm: 0.50 | dt: 859ms | tok/sec: 38,131 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00272 (76.5%) | loss: 4.060224 | lrm: 0.50 | dt: 858ms | tok/sec: 38,189 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00273 (76.8%) | loss: 4.055929 | lrm: 0.49 | dt: 860ms | tok/sec: 38,089 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00274 (77.1%) | loss: 4.044182 | lrm: 0.49 | dt: 877ms | tok/sec: 37,377 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00275 (77.3%) | loss: 4.050879 | lrm: 0.48 | dt: 872ms | tok/sec: 37,566 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00276 (77.6%) | loss: 4.045226 | lrm: 0.47 | dt: 863ms | tok/sec: 37,966 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00277 (77.9%) | loss: 4.042664 | lrm: 0.47 | dt: 868ms | tok/sec: 37,755 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00278 (78.2%) | loss: 4.036583 | lrm: 0.46 | dt: 957ms | tok/sec: 34,250 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00279 (78.5%) | loss: 4.033799 | lrm: 0.46 | dt: 867ms | tok/sec: 37,808 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00280 (78.8%) | loss: 4.037741 | lrm: 0.45 | dt: 928ms | tok/sec: 35,309 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00281 (79.1%) | loss: 4.026896 | lrm: 0.45 | dt: 859ms | tok/sec: 38,168 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00282 (79.4%) | loss: 4.038306 | lrm: 0.44 | dt: 861ms | tok/sec: 38,042 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00283 (79.7%) | loss: 4.034725 | lrm: 0.44 | dt: 861ms | tok/sec: 38,049 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00284 (80.0%) | loss: 4.036070 | lrm: 0.43 | dt: 859ms | tok/sec: 38,124 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00285 (80.3%) | loss: 4.018546 | lrm: 0.42 | dt: 862ms | tok/sec: 38,009 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00286 (80.6%) | loss: 4.021786 | lrm: 0.42 | dt: 861ms | tok/sec: 38,037 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00287 (80.9%) | loss: 4.001001 | lrm: 0.41 | dt: 860ms | tok/sec: 38,081 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00288 (81.1%) | loss: 4.008535 | lrm: 0.41 | dt: 862ms | tok/sec: 37,996 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00289 (81.4%) | loss: 4.005667 | lrm: 0.40 | dt: 925ms | tok/sec: 35,427 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00290 (81.7%) | loss: 4.007544 | lrm: 0.40 | dt: 862ms | tok/sec: 37,994 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00291 (82.0%) | loss: 3.999505 | lrm: 0.39 | dt: 858ms | tok/sec: 38,209 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00292 (82.3%) | loss: 3.997069 | lrm: 0.39 | dt: 857ms | tok/sec: 38,221 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00293 (82.6%) | loss: 3.988199 | lrm: 0.38 | dt: 859ms | tok/sec: 38,158 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00294 (82.9%) | loss: 3.992656 | lrm: 0.38 | dt: 857ms | tok/sec: 38,230 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00295 (83.2%) | loss: 3.995375 | lrm: 0.37 | dt: 865ms | tok/sec: 37,897 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00296 (83.5%) | loss: 3.996326 | lrm: 0.36 | dt: 865ms | tok/sec: 37,885 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00297 (83.7%) | loss: 4.005897 | lrm: 0.36 | dt: 968ms | tok/sec: 33,858 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00298 (84.1%) | loss: 4.004282 | lrm: 0.35 | dt: 867ms | tok/sec: 37,790 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00299 (84.4%) | loss: 4.007295 | lrm: 0.35 | dt: 874ms | tok/sec: 37,479 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00300 (84.6%) | loss: 4.002002 | lrm: 0.34 | dt: 870ms | tok/sec: 37,676 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00301 (84.9%) | loss: 3.993177 | lrm: 0.34 | dt: 868ms | tok/sec: 37,765 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00302 (85.2%) | loss: 3.996121 | lrm: 0.33 | dt: 872ms | tok/sec: 37,596 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00303 (85.5%) | loss: 4.001197 | lrm: 0.33 | dt: 986ms | tok/sec: 33,249 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00304 (85.8%) | loss: 3.996877 | lrm: 0.32 | dt: 866ms | tok/sec: 37,838 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00305 (86.1%) | loss: 3.992626 | lrm: 0.31 | dt: 866ms | tok/sec: 37,824 | mfu: 0.2% | epoch: 1 | remaining: 41s    
