Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 2214ms | tok/sec: 14,797 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.087692 | lrm: 1.00 | dt: 1086ms | tok/sec: 30,181 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.012658 | lrm: 1.00 | dt: 902ms | tok/sec: 36,328 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.738259 | lrm: 1.00 | dt: 898ms | tok/sec: 36,472 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.456840 | lrm: 1.00 | dt: 915ms | tok/sec: 35,807 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.240878 | lrm: 1.00 | dt: 898ms | tok/sec: 36,508 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.051271 | lrm: 1.00 | dt: 907ms | tok/sec: 36,121 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.883311 | lrm: 1.00 | dt: 909ms | tok/sec: 36,049 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.729013 | lrm: 1.00 | dt: 914ms | tok/sec: 35,858 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.600766 | lrm: 1.00 | dt: 932ms | tok/sec: 35,176 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.467598 | lrm: 1.00 | dt: 895ms | tok/sec: 36,616 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.332538 | lrm: 1.00 | dt: 889ms | tok/sec: 36,867 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.218956 | lrm: 1.00 | dt: 897ms | tok/sec: 36,528 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.111522 | lrm: 1.00 | dt: 975ms | tok/sec: 33,618 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 7.006452 | lrm: 1.00 | dt: 894ms | tok/sec: 36,638 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00015 (1.2%) | loss: 6.914395 | lrm: 1.00 | dt: 902ms | tok/sec: 36,327 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00016 (1.5%) | loss: 6.825535 | lrm: 1.00 | dt: 889ms | tok/sec: 36,859 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00017 (1.8%) | loss: 6.749367 | lrm: 1.00 | dt: 899ms | tok/sec: 36,441 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (42.5%) | loss: 4.636193 | lrm: 1.00 | dt: 913ms | tok/sec: 35,876 | mfu: 0.2% | epoch: 1 | remaining: 171s    
step 00152 (42.8%) | loss: 4.628261 | lrm: 1.00 | dt: 905ms | tok/sec: 36,217 | mfu: 0.2% | epoch: 1 | remaining: 171s    
step 00153 (43.1%) | loss: 4.623393 | lrm: 1.00 | dt: 893ms | tok/sec: 36,688 | mfu: 0.2% | epoch: 1 | remaining: 170s    
step 00154 (43.4%) | loss: 4.614905 | lrm: 1.00 | dt: 892ms | tok/sec: 36,740 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00155 (43.7%) | loss: 4.613137 | lrm: 1.00 | dt: 888ms | tok/sec: 36,906 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00156 (44.0%) | loss: 4.607235 | lrm: 1.00 | dt: 887ms | tok/sec: 36,938 | mfu: 0.2% | epoch: 1 | remaining: 167s    
step 00157 (44.3%) | loss: 4.603190 | lrm: 1.00 | dt: 899ms | tok/sec: 36,469 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00158 (44.6%) | loss: 4.591486 | lrm: 1.00 | dt: 1045ms | tok/sec: 31,344 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00159 (45.0%) | loss: 4.583088 | lrm: 1.00 | dt: 896ms | tok/sec: 36,575 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00160 (45.3%) | loss: 4.561945 | lrm: 1.00 | dt: 993ms | tok/sec: 33,008 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00161 (45.6%) | loss: 4.565188 | lrm: 1.00 | dt: 905ms | tok/sec: 36,219 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00162 (45.9%) | loss: 4.552265 | lrm: 1.00 | dt: 879ms | tok/sec: 37,265 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00163 (46.2%) | loss: 4.544321 | lrm: 1.00 | dt: 909ms | tok/sec: 36,055 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00164 (46.5%) | loss: 4.532813 | lrm: 1.00 | dt: 944ms | tok/sec: 34,696 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00165 (46.8%) | loss: 4.521948 | lrm: 1.00 | dt: 913ms | tok/sec: 35,884 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00166 (47.1%) | loss: 4.515835 | lrm: 1.00 | dt: 893ms | tok/sec: 36,704 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00167 (47.4%) | loss: 4.518965 | lrm: 1.00 | dt: 914ms | tok/sec: 35,854 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00168 (47.7%) | loss: 4.522276 | lrm: 1.00 | dt: 1006ms | tok/sec: 32,576 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00169 (48.1%) | loss: 4.511111 | lrm: 1.00 | dt: 929ms | tok/sec: 35,274 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00170 (48.4%) | loss: 4.503659 | lrm: 1.00 | dt: 905ms | tok/sec: 36,224 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00171 (48.7%) | loss: 4.500956 | lrm: 1.00 | dt: 904ms | tok/sec: 36,242 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00172 (49.0%) | loss: 4.502541 | lrm: 1.00 | dt: 897ms | tok/sec: 36,528 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00173 (49.3%) | loss: 4.495588 | lrm: 1.00 | dt: 912ms | tok/sec: 35,916 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00174 (49.6%) | loss: 4.490183 | lrm: 1.00 | dt: 995ms | tok/sec: 32,932 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00175 (49.9%) | loss: 4.482130 | lrm: 1.00 | dt: 904ms | tok/sec: 36,231 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00176 (50.2%) | loss: 4.468577 | lrm: 1.00 | dt: 951ms | tok/sec: 34,468 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00177 (50.5%) | loss: 4.465727 | lrm: 0.99 | dt: 894ms | tok/sec: 36,639 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00178 (50.8%) | loss: 4.464790 | lrm: 0.98 | dt: 1043ms | tok/sec: 31,418 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00179 (51.2%) | loss: 4.450541 | lrm: 0.98 | dt: 907ms | tok/sec: 36,127 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00180 (51.5%) | loss: 4.455400 | lrm: 0.97 | dt: 927ms | tok/sec: 35,356 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00181 (51.8%) | loss: 4.447036 | lrm: 0.97 | dt: 921ms | tok/sec: 35,570 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00182 (52.1%) | loss: 4.448873 | lrm: 0.96 | dt: 954ms | tok/sec: 34,355 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00183 (52.4%) | loss: 4.447716 | lrm: 0.95 | dt: 913ms | tok/sec: 35,886 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00184 (52.7%) | loss: 4.451241 | lrm: 0.95 | dt: 918ms | tok/sec: 35,713 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00185 (53.0%) | loss: 4.437972 | lrm: 0.94 | dt: 930ms | tok/sec: 35,230 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00186 (53.3%) | loss: 4.439162 | lrm: 0.94 | dt: 901ms | tok/sec: 36,384 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00187 (53.6%) | loss: 4.434148 | lrm: 0.93 | dt: 905ms | tok/sec: 36,222 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00188 (53.9%) | loss: 4.427622 | lrm: 0.93 | dt: 922ms | tok/sec: 35,529 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00189 (54.2%) | loss: 4.424555 | lrm: 0.92 | dt: 932ms | tok/sec: 35,145 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00190 (54.5%) | loss: 4.420946 | lrm: 0.91 | dt: 897ms | tok/sec: 36,540 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00191 (54.8%) | loss: 4.421518 | lrm: 0.91 | dt: 906ms | tok/sec: 36,164 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00192 (55.1%) | loss: 4.410943 | lrm: 0.90 | dt: 892ms | tok/sec: 36,732 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00193 (55.4%) | loss: 4.408338 | lrm: 0.90 | dt: 912ms | tok/sec: 35,925 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00194 (55.7%) | loss: 4.401700 | lrm: 0.89 | dt: 897ms | tok/sec: 36,546 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00195 (56.0%) | loss: 4.404259 | lrm: 0.89 | dt: 900ms | tok/sec: 36,409 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00196 (56.3%) | loss: 4.393588 | lrm: 0.88 | dt: 884ms | tok/sec: 37,052 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00197 (56.6%) | loss: 4.381478 | lrm: 0.87 | dt: 909ms | tok/sec: 36,042 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00198 (56.9%) | loss: 4.379855 | lrm: 0.87 | dt: 898ms | tok/sec: 36,508 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00199 (57.2%) | loss: 4.385520 | lrm: 0.86 | dt: 901ms | tok/sec: 36,367 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00200 (57.5%) | loss: 4.375680 | lrm: 0.86 | dt: 905ms | tok/sec: 36,227 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00201 (57.8%) | loss: 4.366857 | lrm: 0.85 | dt: 879ms | tok/sec: 37,298 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00202 (58.1%) | loss: 4.356252 | lrm: 0.85 | dt: 903ms | tok/sec: 36,297 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00203 (58.4%) | loss: 4.361748 | lrm: 0.84 | dt: 901ms | tok/sec: 36,349 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00204 (58.7%) | loss: 4.356886 | lrm: 0.83 | dt: 906ms | tok/sec: 36,180 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00205 (59.0%) | loss: 4.358575 | lrm: 0.83 | dt: 895ms | tok/sec: 36,594 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00206 (59.3%) | loss: 4.353646 | lrm: 0.82 | dt: 898ms | tok/sec: 36,479 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00207 (59.6%) | loss: 4.338110 | lrm: 0.82 | dt: 900ms | tok/sec: 36,404 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00208 (59.9%) | loss: 4.314708 | lrm: 0.81 | dt: 899ms | tok/sec: 36,446 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00209 (60.2%) | loss: 4.323514 | lrm: 0.81 | dt: 902ms | tok/sec: 36,314 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00210 (60.5%) | loss: 4.309453 | lrm: 0.80 | dt: 908ms | tok/sec: 36,080 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00211 (60.8%) | loss: 4.293897 | lrm: 0.79 | dt: 896ms | tok/sec: 36,556 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00212 (61.1%) | loss: 4.291930 | lrm: 0.79 | dt: 907ms | tok/sec: 36,122 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00213 (61.4%) | loss: 4.285055 | lrm: 0.78 | dt: 890ms | tok/sec: 36,826 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00214 (61.7%) | loss: 4.292335 | lrm: 0.78 | dt: 894ms | tok/sec: 36,647 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00215 (62.0%) | loss: 4.292989 | lrm: 0.77 | dt: 886ms | tok/sec: 36,977 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00216 (62.3%) | loss: 4.288678 | lrm: 0.77 | dt: 897ms | tok/sec: 36,527 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00217 (62.6%) | loss: 4.288195 | lrm: 0.76 | dt: 900ms | tok/sec: 36,391 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00218 (62.9%) | loss: 4.285582 | lrm: 0.75 | dt: 893ms | tok/sec: 36,705 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00219 (63.2%) | loss: 4.277187 | lrm: 0.75 | dt: 890ms | tok/sec: 36,817 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00220 (63.5%) | loss: 4.273782 | lrm: 0.74 | dt: 891ms | tok/sec: 36,759 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00221 (63.8%) | loss: 4.275047 | lrm: 0.74 | dt: 895ms | tok/sec: 36,626 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00222 (64.1%) | loss: 4.270074 | lrm: 0.73 | dt: 891ms | tok/sec: 36,764 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00223 (64.4%) | loss: 4.261978 | lrm: 0.73 | dt: 890ms | tok/sec: 36,818 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00224 (64.7%) | loss: 4.250754 | lrm: 0.72 | dt: 914ms | tok/sec: 35,867 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00225 (65.0%) | loss: 4.244031 | lrm: 0.71 | dt: 973ms | tok/sec: 33,674 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00226 (65.3%) | loss: 4.237769 | lrm: 0.71 | dt: 903ms | tok/sec: 36,279 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00227 (65.6%) | loss: 4.237437 | lrm: 0.70 | dt: 908ms | tok/sec: 36,082 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00228 (65.9%) | loss: 4.232942 | lrm: 0.70 | dt: 900ms | tok/sec: 36,410 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00229 (66.2%) | loss: 4.235367 | lrm: 0.69 | dt: 910ms | tok/sec: 36,001 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00230 (66.6%) | loss: 4.236513 | lrm: 0.69 | dt: 928ms | tok/sec: 35,316 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00231 (66.9%) | loss: 4.221945 | lrm: 0.68 | dt: 889ms | tok/sec: 36,860 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00232 (67.2%) | loss: 4.228609 | lrm: 0.67 | dt: 900ms | tok/sec: 36,398 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00233 (67.5%) | loss: 4.225876 | lrm: 0.67 | dt: 986ms | tok/sec: 33,219 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00234 (67.8%) | loss: 4.232336 | lrm: 0.66 | dt: 896ms | tok/sec: 36,587 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00235 (68.1%) | loss: 4.221580 | lrm: 0.66 | dt: 883ms | tok/sec: 37,115 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00236 (68.4%) | loss: 4.208894 | lrm: 0.65 | dt: 966ms | tok/sec: 33,938 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00237 (68.7%) | loss: 4.198452 | lrm: 0.64 | dt: 900ms | tok/sec: 36,405 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00238 (69.0%) | loss: 4.197423 | lrm: 0.64 | dt: 1024ms | tok/sec: 31,994 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00239 (69.3%) | loss: 4.190450 | lrm: 0.63 | dt: 894ms | tok/sec: 36,653 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00240 (69.6%) | loss: 4.192237 | lrm: 0.63 | dt: 909ms | tok/sec: 36,032 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00241 (69.9%) | loss: 4.183047 | lrm: 0.62 | dt: 887ms | tok/sec: 36,934 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00242 (70.2%) | loss: 4.182061 | lrm: 0.62 | dt: 903ms | tok/sec: 36,293 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00243 (70.5%) | loss: 4.174941 | lrm: 0.61 | dt: 892ms | tok/sec: 36,750 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00244 (70.8%) | loss: 4.162954 | lrm: 0.60 | dt: 1060ms | tok/sec: 30,927 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00245 (71.2%) | loss: 4.162631 | lrm: 0.60 | dt: 1180ms | tok/sec: 27,761 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00246 (71.6%) | loss: 4.153824 | lrm: 0.59 | dt: 932ms | tok/sec: 35,162 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00247 (71.9%) | loss: 4.154427 | lrm: 0.58 | dt: 898ms | tok/sec: 36,475 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00248 (72.2%) | loss: 4.154347 | lrm: 0.58 | dt: 892ms | tok/sec: 36,753 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00249 (72.5%) | loss: 4.145517 | lrm: 0.57 | dt: 897ms | tok/sec: 36,512 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00250 (72.8%) | loss: 4.139297 | lrm: 0.57 | dt: 892ms | tok/sec: 36,725 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00251 (73.1%) | loss: 4.141390 | lrm: 0.56 | dt: 913ms | tok/sec: 35,896 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00252 (73.4%) | loss: 4.144064 | lrm: 0.56 | dt: 949ms | tok/sec: 34,542 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00253 (73.7%) | loss: 4.142910 | lrm: 0.55 | dt: 948ms | tok/sec: 34,553 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00254 (74.0%) | loss: 4.140434 | lrm: 0.54 | dt: 897ms | tok/sec: 36,512 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00255 (74.3%) | loss: 4.138937 | lrm: 0.54 | dt: 901ms | tok/sec: 36,381 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00256 (74.6%) | loss: 4.133468 | lrm: 0.53 | dt: 904ms | tok/sec: 36,236 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00257 (74.9%) | loss: 4.125931 | lrm: 0.53 | dt: 895ms | tok/sec: 36,615 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00258 (75.2%) | loss: 4.121555 | lrm: 0.52 | dt: 906ms | tok/sec: 36,177 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00259 (75.5%) | loss: 4.128464 | lrm: 0.52 | dt: 891ms | tok/sec: 36,769 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00260 (75.8%) | loss: 4.126690 | lrm: 0.51 | dt: 896ms | tok/sec: 36,553 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00261 (76.1%) | loss: 4.133448 | lrm: 0.50 | dt: 892ms | tok/sec: 36,731 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00262 (76.4%) | loss: 4.121415 | lrm: 0.50 | dt: 899ms | tok/sec: 36,441 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00263 (76.7%) | loss: 4.116667 | lrm: 0.49 | dt: 895ms | tok/sec: 36,598 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00264 (77.0%) | loss: 4.102443 | lrm: 0.49 | dt: 903ms | tok/sec: 36,287 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00265 (77.3%) | loss: 4.107474 | lrm: 0.48 | dt: 898ms | tok/sec: 36,491 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00266 (77.6%) | loss: 4.090627 | lrm: 0.48 | dt: 893ms | tok/sec: 36,709 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00267 (77.9%) | loss: 4.084367 | lrm: 0.47 | dt: 900ms | tok/sec: 36,427 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00268 (78.2%) | loss: 4.083435 | lrm: 0.46 | dt: 893ms | tok/sec: 36,680 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00269 (78.5%) | loss: 4.078870 | lrm: 0.46 | dt: 896ms | tok/sec: 36,570 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00270 (78.8%) | loss: 4.091334 | lrm: 0.45 | dt: 902ms | tok/sec: 36,334 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00271 (79.1%) | loss: 4.083554 | lrm: 0.45 | dt: 893ms | tok/sec: 36,676 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00272 (79.4%) | loss: 4.075955 | lrm: 0.44 | dt: 882ms | tok/sec: 37,172 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00273 (79.7%) | loss: 4.070817 | lrm: 0.44 | dt: 893ms | tok/sec: 36,697 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00274 (80.0%) | loss: 4.058048 | lrm: 0.43 | dt: 919ms | tok/sec: 35,674 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00275 (80.3%) | loss: 4.064546 | lrm: 0.42 | dt: 888ms | tok/sec: 36,895 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00276 (80.6%) | loss: 4.059228 | lrm: 0.42 | dt: 905ms | tok/sec: 36,191 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00277 (80.9%) | loss: 4.055862 | lrm: 0.41 | dt: 893ms | tok/sec: 36,699 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00278 (81.2%) | loss: 4.050296 | lrm: 0.41 | dt: 896ms | tok/sec: 36,566 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00279 (81.5%) | loss: 4.047783 | lrm: 0.40 | dt: 904ms | tok/sec: 36,252 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00280 (81.8%) | loss: 4.051679 | lrm: 0.40 | dt: 892ms | tok/sec: 36,717 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00281 (82.1%) | loss: 4.040909 | lrm: 0.39 | dt: 893ms | tok/sec: 36,681 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00282 (82.4%) | loss: 4.052600 | lrm: 0.38 | dt: 918ms | tok/sec: 35,679 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00283 (82.7%) | loss: 4.048919 | lrm: 0.38 | dt: 895ms | tok/sec: 36,598 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00284 (83.0%) | loss: 4.050260 | lrm: 0.37 | dt: 903ms | tok/sec: 36,277 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00285 (83.3%) | loss: 4.032781 | lrm: 0.37 | dt: 1009ms | tok/sec: 32,476 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00286 (83.6%) | loss: 4.036163 | lrm: 0.36 | dt: 899ms | tok/sec: 36,434 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00287 (83.9%) | loss: 4.014922 | lrm: 0.36 | dt: 906ms | tok/sec: 36,172 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00288 (84.2%) | loss: 4.021126 | lrm: 0.35 | dt: 907ms | tok/sec: 36,114 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00289 (84.5%) | loss: 4.018432 | lrm: 0.34 | dt: 901ms | tok/sec: 36,362 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00290 (84.8%) | loss: 4.020440 | lrm: 0.34 | dt: 911ms | tok/sec: 35,951 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00291 (85.1%) | loss: 4.012790 | lrm: 0.33 | dt: 892ms | tok/sec: 36,736 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00292 (85.4%) | loss: 4.010501 | lrm: 0.33 | dt: 914ms | tok/sec: 35,838 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00293 (85.7%) | loss: 4.002510 | lrm: 0.32 | dt: 963ms | tok/sec: 34,029 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00294 (86.1%) | loss: 4.006695 | lrm: 0.31 | dt: 947ms | tok/sec: 34,586 | mfu: 0.2% | epoch: 1 | remaining: 41s    
step 00295 (86.4%) | loss: 4.008471 | lrm: 0.31 | dt: 896ms | tok/sec: 36,567 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00296 (86.7%) | loss: 4.008921 | lrm: 0.30 | dt: 886ms | tok/sec: 36,970 | mfu: 0.2% | epoch: 1 | remaining: 39s    
step 00297 (87.0%) | loss: 4.017922 | lrm: 0.30 | dt: 899ms | tok/sec: 36,433 | mfu: 0.2% | epoch: 1 | remaining: 38s    
step 00298 (87.3%) | loss: 4.017345 | lrm: 0.29 | dt: 888ms | tok/sec: 36,888 | mfu: 0.2% | epoch: 1 | remaining: 37s    
step 00299 (87.6%) | loss: 4.020272 | lrm: 0.29 | dt: 883ms | tok/sec: 37,123 | mfu: 0.2% | epoch: 1 | remaining: 36s    
step 00300 (87.9%) | loss: 4.015053 | lrm: 0.28 | dt: 921ms | tok/sec: 35,575 | mfu: 0.2% | epoch: 1 | remaining: 35s    
step 00301 (88.2%) | loss: 4.006558 | lrm: 0.27 | dt: 884ms | tok/sec: 37,062 | mfu: 0.2% | epoch: 1 | remaining: 35s    
step 00302 (88.5%) | loss: 4.010022 | lrm: 0.27 | dt: 893ms | tok/sec: 36,693 | mfu: 0.2% | epoch: 1 | remaining: 34s    
step 00303 (88.8%) | loss: 4.015215 | lrm: 0.26 | dt: 891ms | tok/sec: 36,788 | mfu: 0.2% | epoch: 1 | remaining: 33s    
step 00304 (89.1%) | loss: 4.011027 | lrm: 0.26 | dt: 902ms | tok/sec: 36,310 | mfu: 0.2% | epoch: 1 | remaining: 32s    
step 00305 (89.4%) | loss: 4.006091 | lrm: 0.25 | dt: 887ms | tok/sec: 36,936 | mfu: 0.2% | epoch: 1 | remaining: 31s    
