Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 1984ms | tok/sec: 16,515 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.083316 | lrm: 1.00 | dt: 1045ms | tok/sec: 31,348 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.024548 | lrm: 1.00 | dt: 943ms | tok/sec: 34,762 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.771177 | lrm: 1.00 | dt: 885ms | tok/sec: 37,030 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.489306 | lrm: 1.00 | dt: 895ms | tok/sec: 36,603 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.270846 | lrm: 1.00 | dt: 886ms | tok/sec: 36,968 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.085168 | lrm: 1.00 | dt: 925ms | tok/sec: 35,431 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.924841 | lrm: 1.00 | dt: 882ms | tok/sec: 37,166 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.778829 | lrm: 1.00 | dt: 887ms | tok/sec: 36,946 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.640383 | lrm: 1.00 | dt: 884ms | tok/sec: 37,049 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.515095 | lrm: 1.00 | dt: 893ms | tok/sec: 36,699 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.383467 | lrm: 1.00 | dt: 884ms | tok/sec: 37,080 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.268205 | lrm: 1.00 | dt: 892ms | tok/sec: 36,744 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.157839 | lrm: 1.00 | dt: 894ms | tok/sec: 36,643 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 7.050800 | lrm: 1.00 | dt: 902ms | tok/sec: 36,311 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00015 (1.2%) | loss: 6.959422 | lrm: 1.00 | dt: 892ms | tok/sec: 36,731 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00016 (1.5%) | loss: 6.871327 | lrm: 1.00 | dt: 886ms | tok/sec: 36,983 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00017 (1.8%) | loss: 6.792271 | lrm: 1.00 | dt: 899ms | tok/sec: 36,461 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (42.1%) | loss: 4.645729 | lrm: 1.00 | dt: 917ms | tok/sec: 35,736 | mfu: 0.2% | epoch: 1 | remaining: 173s    
step 00152 (42.4%) | loss: 4.638412 | lrm: 1.00 | dt: 919ms | tok/sec: 35,662 | mfu: 0.2% | epoch: 1 | remaining: 172s    
step 00153 (42.7%) | loss: 4.632203 | lrm: 1.00 | dt: 911ms | tok/sec: 35,972 | mfu: 0.2% | epoch: 1 | remaining: 171s    
step 00154 (43.0%) | loss: 4.623027 | lrm: 1.00 | dt: 895ms | tok/sec: 36,611 | mfu: 0.2% | epoch: 1 | remaining: 170s    
step 00155 (43.3%) | loss: 4.620760 | lrm: 1.00 | dt: 875ms | tok/sec: 37,433 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00156 (43.6%) | loss: 4.614540 | lrm: 1.00 | dt: 1031ms | tok/sec: 31,780 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00157 (44.0%) | loss: 4.609321 | lrm: 1.00 | dt: 900ms | tok/sec: 36,427 | mfu: 0.2% | epoch: 1 | remaining: 167s    
step 00158 (44.3%) | loss: 4.596398 | lrm: 1.00 | dt: 885ms | tok/sec: 37,035 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00159 (44.6%) | loss: 4.586529 | lrm: 1.00 | dt: 900ms | tok/sec: 36,403 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00160 (44.9%) | loss: 4.564253 | lrm: 1.00 | dt: 883ms | tok/sec: 37,119 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00161 (45.2%) | loss: 4.568095 | lrm: 1.00 | dt: 881ms | tok/sec: 37,206 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00162 (45.5%) | loss: 4.555656 | lrm: 1.00 | dt: 892ms | tok/sec: 36,741 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00163 (45.8%) | loss: 4.547380 | lrm: 1.00 | dt: 885ms | tok/sec: 37,015 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00164 (46.1%) | loss: 4.536280 | lrm: 1.00 | dt: 888ms | tok/sec: 36,883 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00165 (46.3%) | loss: 4.524974 | lrm: 1.00 | dt: 1095ms | tok/sec: 29,919 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00166 (46.7%) | loss: 4.518152 | lrm: 1.00 | dt: 908ms | tok/sec: 36,079 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00167 (47.0%) | loss: 4.521528 | lrm: 1.00 | dt: 902ms | tok/sec: 36,326 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00168 (47.3%) | loss: 4.523547 | lrm: 1.00 | dt: 897ms | tok/sec: 36,529 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00169 (47.6%) | loss: 4.512008 | lrm: 1.00 | dt: 891ms | tok/sec: 36,791 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00170 (47.9%) | loss: 4.504022 | lrm: 1.00 | dt: 882ms | tok/sec: 37,135 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00171 (48.2%) | loss: 4.500581 | lrm: 1.00 | dt: 891ms | tok/sec: 36,787 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00172 (48.5%) | loss: 4.501160 | lrm: 1.00 | dt: 884ms | tok/sec: 37,083 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00173 (48.8%) | loss: 4.493504 | lrm: 1.00 | dt: 892ms | tok/sec: 36,744 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00174 (49.1%) | loss: 4.487906 | lrm: 1.00 | dt: 886ms | tok/sec: 36,998 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00175 (49.4%) | loss: 4.479326 | lrm: 1.00 | dt: 897ms | tok/sec: 36,529 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00176 (49.7%) | loss: 4.463379 | lrm: 1.00 | dt: 889ms | tok/sec: 36,845 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00177 (50.0%) | loss: 4.459969 | lrm: 1.00 | dt: 883ms | tok/sec: 37,096 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00178 (50.3%) | loss: 4.459249 | lrm: 0.99 | dt: 893ms | tok/sec: 36,688 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00179 (50.6%) | loss: 4.444877 | lrm: 0.99 | dt: 888ms | tok/sec: 36,912 | mfu: 0.2% | epoch: 1 | remaining: 147s    
step 00180 (50.9%) | loss: 4.449247 | lrm: 0.98 | dt: 886ms | tok/sec: 36,973 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00181 (51.2%) | loss: 4.441666 | lrm: 0.98 | dt: 888ms | tok/sec: 36,914 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00182 (51.5%) | loss: 4.444415 | lrm: 0.97 | dt: 888ms | tok/sec: 36,921 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00183 (51.8%) | loss: 4.442814 | lrm: 0.97 | dt: 897ms | tok/sec: 36,529 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00184 (52.1%) | loss: 4.446309 | lrm: 0.96 | dt: 887ms | tok/sec: 36,954 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00185 (52.4%) | loss: 4.432606 | lrm: 0.96 | dt: 881ms | tok/sec: 37,178 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00186 (52.6%) | loss: 4.433817 | lrm: 0.95 | dt: 903ms | tok/sec: 36,297 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00187 (53.0%) | loss: 4.428472 | lrm: 0.94 | dt: 882ms | tok/sec: 37,172 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00188 (53.2%) | loss: 4.422196 | lrm: 0.94 | dt: 931ms | tok/sec: 35,204 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00189 (53.6%) | loss: 4.420168 | lrm: 0.93 | dt: 893ms | tok/sec: 36,679 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00190 (53.9%) | loss: 4.416256 | lrm: 0.93 | dt: 886ms | tok/sec: 36,974 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00191 (54.1%) | loss: 4.415823 | lrm: 0.92 | dt: 878ms | tok/sec: 37,312 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00192 (54.4%) | loss: 4.404412 | lrm: 0.92 | dt: 900ms | tok/sec: 36,402 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00193 (54.7%) | loss: 4.402095 | lrm: 0.91 | dt: 885ms | tok/sec: 37,006 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00194 (55.0%) | loss: 4.394612 | lrm: 0.90 | dt: 888ms | tok/sec: 36,904 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00195 (55.3%) | loss: 4.396941 | lrm: 0.90 | dt: 894ms | tok/sec: 36,642 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00196 (55.6%) | loss: 4.386507 | lrm: 0.89 | dt: 881ms | tok/sec: 37,181 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00197 (55.9%) | loss: 4.374041 | lrm: 0.89 | dt: 874ms | tok/sec: 37,506 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00198 (56.2%) | loss: 4.373676 | lrm: 0.88 | dt: 877ms | tok/sec: 37,364 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00199 (56.5%) | loss: 4.380139 | lrm: 0.88 | dt: 879ms | tok/sec: 37,274 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00200 (56.8%) | loss: 4.370479 | lrm: 0.87 | dt: 889ms | tok/sec: 36,840 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00201 (57.1%) | loss: 4.361312 | lrm: 0.87 | dt: 901ms | tok/sec: 36,360 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00202 (57.4%) | loss: 4.351516 | lrm: 0.86 | dt: 909ms | tok/sec: 36,046 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00203 (57.7%) | loss: 4.357743 | lrm: 0.85 | dt: 1064ms | tok/sec: 30,796 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00204 (58.1%) | loss: 4.353194 | lrm: 0.85 | dt: 880ms | tok/sec: 37,230 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00205 (58.3%) | loss: 4.355074 | lrm: 0.84 | dt: 890ms | tok/sec: 36,838 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00206 (58.6%) | loss: 4.349702 | lrm: 0.84 | dt: 895ms | tok/sec: 36,614 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00207 (58.9%) | loss: 4.333377 | lrm: 0.83 | dt: 888ms | tok/sec: 36,908 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00208 (59.2%) | loss: 4.309254 | lrm: 0.82 | dt: 888ms | tok/sec: 36,905 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00209 (59.5%) | loss: 4.318154 | lrm: 0.82 | dt: 897ms | tok/sec: 36,524 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00210 (59.8%) | loss: 4.304279 | lrm: 0.81 | dt: 885ms | tok/sec: 37,045 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00211 (60.1%) | loss: 4.288452 | lrm: 0.81 | dt: 883ms | tok/sec: 37,117 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00212 (60.4%) | loss: 4.286496 | lrm: 0.80 | dt: 907ms | tok/sec: 36,118 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00213 (60.7%) | loss: 4.280621 | lrm: 0.80 | dt: 897ms | tok/sec: 36,514 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00214 (61.0%) | loss: 4.289615 | lrm: 0.79 | dt: 887ms | tok/sec: 36,946 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00215 (61.3%) | loss: 4.290362 | lrm: 0.78 | dt: 906ms | tok/sec: 36,183 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00216 (61.6%) | loss: 4.285409 | lrm: 0.78 | dt: 895ms | tok/sec: 36,613 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00217 (61.9%) | loss: 4.284580 | lrm: 0.77 | dt: 898ms | tok/sec: 36,504 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00218 (62.2%) | loss: 4.281544 | lrm: 0.77 | dt: 906ms | tok/sec: 36,176 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00219 (62.5%) | loss: 4.273110 | lrm: 0.76 | dt: 897ms | tok/sec: 36,539 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00220 (62.8%) | loss: 4.269491 | lrm: 0.76 | dt: 935ms | tok/sec: 35,036 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00221 (63.1%) | loss: 4.271104 | lrm: 0.75 | dt: 890ms | tok/sec: 36,812 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00222 (63.4%) | loss: 4.266162 | lrm: 0.74 | dt: 890ms | tok/sec: 36,811 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00223 (63.7%) | loss: 4.258732 | lrm: 0.74 | dt: 890ms | tok/sec: 36,819 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00224 (64.0%) | loss: 4.246551 | lrm: 0.73 | dt: 891ms | tok/sec: 36,788 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00225 (64.3%) | loss: 4.240353 | lrm: 0.73 | dt: 889ms | tok/sec: 36,863 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00226 (64.6%) | loss: 4.233927 | lrm: 0.72 | dt: 898ms | tok/sec: 36,472 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00227 (64.9%) | loss: 4.233649 | lrm: 0.72 | dt: 888ms | tok/sec: 36,895 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00228 (65.2%) | loss: 4.228784 | lrm: 0.71 | dt: 889ms | tok/sec: 36,846 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00229 (65.5%) | loss: 4.231869 | lrm: 0.71 | dt: 885ms | tok/sec: 37,011 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00230 (65.8%) | loss: 4.233426 | lrm: 0.70 | dt: 888ms | tok/sec: 36,904 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00231 (66.1%) | loss: 4.219361 | lrm: 0.69 | dt: 888ms | tok/sec: 36,891 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00232 (66.4%) | loss: 4.227026 | lrm: 0.69 | dt: 893ms | tok/sec: 36,710 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00233 (66.7%) | loss: 4.223829 | lrm: 0.68 | dt: 1042ms | tok/sec: 31,460 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00234 (67.0%) | loss: 4.229879 | lrm: 0.68 | dt: 902ms | tok/sec: 36,325 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00235 (67.3%) | loss: 4.218825 | lrm: 0.67 | dt: 890ms | tok/sec: 36,803 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00236 (67.6%) | loss: 4.206795 | lrm: 0.66 | dt: 924ms | tok/sec: 35,467 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00237 (67.9%) | loss: 4.197297 | lrm: 0.66 | dt: 892ms | tok/sec: 36,719 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00238 (68.2%) | loss: 4.196809 | lrm: 0.65 | dt: 894ms | tok/sec: 36,649 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00239 (68.5%) | loss: 4.190207 | lrm: 0.65 | dt: 894ms | tok/sec: 36,659 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00240 (68.8%) | loss: 4.192180 | lrm: 0.64 | dt: 951ms | tok/sec: 34,440 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00241 (69.2%) | loss: 4.182666 | lrm: 0.64 | dt: 905ms | tok/sec: 36,215 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00242 (69.5%) | loss: 4.181091 | lrm: 0.63 | dt: 901ms | tok/sec: 36,380 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00243 (69.8%) | loss: 4.173695 | lrm: 0.62 | dt: 883ms | tok/sec: 37,130 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00244 (70.1%) | loss: 4.161614 | lrm: 0.62 | dt: 1016ms | tok/sec: 32,261 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00245 (70.4%) | loss: 4.162087 | lrm: 0.61 | dt: 892ms | tok/sec: 36,718 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00246 (70.7%) | loss: 4.153632 | lrm: 0.61 | dt: 887ms | tok/sec: 36,929 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00247 (71.0%) | loss: 4.154392 | lrm: 0.60 | dt: 886ms | tok/sec: 36,986 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00248 (71.3%) | loss: 4.154726 | lrm: 0.60 | dt: 884ms | tok/sec: 37,061 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00249 (71.6%) | loss: 4.146998 | lrm: 0.59 | dt: 886ms | tok/sec: 37,002 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00250 (71.9%) | loss: 4.140955 | lrm: 0.58 | dt: 903ms | tok/sec: 36,298 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00251 (72.2%) | loss: 4.143570 | lrm: 0.58 | dt: 886ms | tok/sec: 36,969 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00252 (72.5%) | loss: 4.145889 | lrm: 0.57 | dt: 890ms | tok/sec: 36,797 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00253 (72.8%) | loss: 4.145132 | lrm: 0.57 | dt: 892ms | tok/sec: 36,752 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00254 (73.1%) | loss: 4.142440 | lrm: 0.56 | dt: 881ms | tok/sec: 37,210 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00255 (73.4%) | loss: 4.141568 | lrm: 0.56 | dt: 883ms | tok/sec: 37,125 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00256 (73.6%) | loss: 4.135962 | lrm: 0.55 | dt: 881ms | tok/sec: 37,195 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00257 (73.9%) | loss: 4.127862 | lrm: 0.55 | dt: 876ms | tok/sec: 37,393 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00258 (74.2%) | loss: 4.123825 | lrm: 0.54 | dt: 883ms | tok/sec: 37,123 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00259 (74.5%) | loss: 4.130636 | lrm: 0.53 | dt: 882ms | tok/sec: 37,160 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00260 (74.8%) | loss: 4.129140 | lrm: 0.53 | dt: 873ms | tok/sec: 37,534 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00261 (75.1%) | loss: 4.136993 | lrm: 0.52 | dt: 888ms | tok/sec: 36,905 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00262 (75.4%) | loss: 4.125394 | lrm: 0.52 | dt: 872ms | tok/sec: 37,573 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00263 (75.7%) | loss: 4.120879 | lrm: 0.51 | dt: 872ms | tok/sec: 37,576 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00264 (76.0%) | loss: 4.107335 | lrm: 0.51 | dt: 868ms | tok/sec: 37,737 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00265 (76.3%) | loss: 4.112063 | lrm: 0.50 | dt: 866ms | tok/sec: 37,819 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00266 (76.6%) | loss: 4.096111 | lrm: 0.50 | dt: 866ms | tok/sec: 37,848 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00267 (76.9%) | loss: 4.090167 | lrm: 0.49 | dt: 873ms | tok/sec: 37,516 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00268 (77.1%) | loss: 4.090041 | lrm: 0.48 | dt: 869ms | tok/sec: 37,704 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00269 (77.4%) | loss: 4.084889 | lrm: 0.48 | dt: 874ms | tok/sec: 37,499 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00270 (77.7%) | loss: 4.096681 | lrm: 0.47 | dt: 879ms | tok/sec: 37,268 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00271 (78.0%) | loss: 4.088623 | lrm: 0.47 | dt: 875ms | tok/sec: 37,469 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00272 (78.3%) | loss: 4.081370 | lrm: 0.46 | dt: 881ms | tok/sec: 37,193 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00273 (78.6%) | loss: 4.076838 | lrm: 0.46 | dt: 879ms | tok/sec: 37,288 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00274 (78.9%) | loss: 4.064253 | lrm: 0.45 | dt: 881ms | tok/sec: 37,193 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00275 (79.2%) | loss: 4.070498 | lrm: 0.45 | dt: 870ms | tok/sec: 37,681 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00276 (79.5%) | loss: 4.064919 | lrm: 0.44 | dt: 868ms | tok/sec: 37,730 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00277 (79.8%) | loss: 4.062321 | lrm: 0.43 | dt: 867ms | tok/sec: 37,802 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00278 (80.1%) | loss: 4.057218 | lrm: 0.43 | dt: 867ms | tok/sec: 37,787 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00279 (80.3%) | loss: 4.054973 | lrm: 0.42 | dt: 868ms | tok/sec: 37,736 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00280 (80.6%) | loss: 4.058846 | lrm: 0.42 | dt: 877ms | tok/sec: 37,373 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00281 (80.9%) | loss: 4.048444 | lrm: 0.41 | dt: 870ms | tok/sec: 37,684 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00282 (81.2%) | loss: 4.060080 | lrm: 0.41 | dt: 866ms | tok/sec: 37,817 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00283 (81.5%) | loss: 4.056206 | lrm: 0.40 | dt: 872ms | tok/sec: 37,570 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00284 (81.8%) | loss: 4.057188 | lrm: 0.40 | dt: 857ms | tok/sec: 38,226 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00285 (82.1%) | loss: 4.040580 | lrm: 0.39 | dt: 876ms | tok/sec: 37,424 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00286 (82.4%) | loss: 4.043743 | lrm: 0.38 | dt: 879ms | tok/sec: 37,276 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00287 (82.7%) | loss: 4.023301 | lrm: 0.38 | dt: 872ms | tok/sec: 37,563 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00288 (83.0%) | loss: 4.029751 | lrm: 0.37 | dt: 866ms | tok/sec: 37,858 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00289 (83.3%) | loss: 4.026690 | lrm: 0.37 | dt: 878ms | tok/sec: 37,314 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00290 (83.5%) | loss: 4.028910 | lrm: 0.36 | dt: 868ms | tok/sec: 37,748 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00291 (83.8%) | loss: 4.021171 | lrm: 0.36 | dt: 865ms | tok/sec: 37,866 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00292 (84.1%) | loss: 4.018552 | lrm: 0.35 | dt: 868ms | tok/sec: 37,755 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00293 (84.4%) | loss: 4.009768 | lrm: 0.35 | dt: 875ms | tok/sec: 37,436 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00294 (84.7%) | loss: 4.013837 | lrm: 0.34 | dt: 867ms | tok/sec: 37,792 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00295 (85.0%) | loss: 4.016114 | lrm: 0.34 | dt: 867ms | tok/sec: 37,793 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00296 (85.3%) | loss: 4.017068 | lrm: 0.33 | dt: 874ms | tok/sec: 37,480 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00297 (85.6%) | loss: 4.026247 | lrm: 0.32 | dt: 870ms | tok/sec: 37,672 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00298 (85.9%) | loss: 4.024699 | lrm: 0.32 | dt: 867ms | tok/sec: 37,796 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00299 (86.2%) | loss: 4.027567 | lrm: 0.31 | dt: 871ms | tok/sec: 37,609 | mfu: 0.2% | epoch: 1 | remaining: 41s    
step 00300 (86.4%) | loss: 4.022388 | lrm: 0.31 | dt: 870ms | tok/sec: 37,646 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00301 (86.7%) | loss: 4.014166 | lrm: 0.30 | dt: 868ms | tok/sec: 37,733 | mfu: 0.2% | epoch: 1 | remaining: 39s    
step 00302 (87.0%) | loss: 4.016951 | lrm: 0.30 | dt: 870ms | tok/sec: 37,669 | mfu: 0.2% | epoch: 1 | remaining: 38s    
step 00303 (87.3%) | loss: 4.022455 | lrm: 0.29 | dt: 878ms | tok/sec: 37,316 | mfu: 0.2% | epoch: 1 | remaining: 37s    
step 00304 (87.6%) | loss: 4.018632 | lrm: 0.29 | dt: 876ms | tok/sec: 37,397 | mfu: 0.2% | epoch: 1 | remaining: 36s    
step 00305 (87.9%) | loss: 4.014329 | lrm: 0.28 | dt: 877ms | tok/sec: 37,379 | mfu: 0.2% | epoch: 1 | remaining: 35s    
