Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 2089ms | tok/sec: 15,683 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.083151 | lrm: 1.00 | dt: 889ms | tok/sec: 36,840 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.998123 | lrm: 1.00 | dt: 960ms | tok/sec: 34,138 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.724496 | lrm: 1.00 | dt: 882ms | tok/sec: 37,144 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.448939 | lrm: 1.00 | dt: 931ms | tok/sec: 35,183 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.236432 | lrm: 1.00 | dt: 891ms | tok/sec: 36,776 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.048789 | lrm: 1.00 | dt: 874ms | tok/sec: 37,475 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.881263 | lrm: 1.00 | dt: 874ms | tok/sec: 37,486 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.722492 | lrm: 1.00 | dt: 871ms | tok/sec: 37,624 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.588310 | lrm: 1.00 | dt: 884ms | tok/sec: 37,081 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.470733 | lrm: 1.00 | dt: 876ms | tok/sec: 37,397 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.339742 | lrm: 1.00 | dt: 875ms | tok/sec: 37,432 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.228259 | lrm: 1.00 | dt: 890ms | tok/sec: 36,816 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.118998 | lrm: 1.00 | dt: 875ms | tok/sec: 37,430 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 7.012874 | lrm: 1.00 | dt: 877ms | tok/sec: 37,378 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00015 (1.2%) | loss: 6.920663 | lrm: 1.00 | dt: 864ms | tok/sec: 37,905 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00016 (1.5%) | loss: 6.831353 | lrm: 1.00 | dt: 961ms | tok/sec: 34,087 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00017 (1.8%) | loss: 6.752710 | lrm: 1.00 | dt: 874ms | tok/sec: 37,480 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (41.2%) | loss: 4.626990 | lrm: 1.00 | dt: 877ms | tok/sec: 37,343 | mfu: 0.2% | epoch: 1 | remaining: 175s    
step 00152 (41.5%) | loss: 4.619015 | lrm: 1.00 | dt: 877ms | tok/sec: 37,368 | mfu: 0.2% | epoch: 1 | remaining: 175s    
step 00153 (41.8%) | loss: 4.614647 | lrm: 1.00 | dt: 873ms | tok/sec: 37,527 | mfu: 0.2% | epoch: 1 | remaining: 174s    
step 00154 (42.1%) | loss: 4.607408 | lrm: 1.00 | dt: 875ms | tok/sec: 37,447 | mfu: 0.2% | epoch: 1 | remaining: 173s    
step 00155 (42.4%) | loss: 4.606147 | lrm: 1.00 | dt: 877ms | tok/sec: 37,365 | mfu: 0.2% | epoch: 1 | remaining: 172s    
step 00156 (42.7%) | loss: 4.601449 | lrm: 1.00 | dt: 879ms | tok/sec: 37,277 | mfu: 0.2% | epoch: 1 | remaining: 171s    
step 00157 (43.0%) | loss: 4.597630 | lrm: 1.00 | dt: 877ms | tok/sec: 37,376 | mfu: 0.2% | epoch: 1 | remaining: 170s    
step 00158 (43.3%) | loss: 4.586531 | lrm: 1.00 | dt: 871ms | tok/sec: 37,639 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00159 (43.6%) | loss: 4.578187 | lrm: 1.00 | dt: 864ms | tok/sec: 37,905 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00160 (43.9%) | loss: 4.556837 | lrm: 1.00 | dt: 870ms | tok/sec: 37,673 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00161 (44.1%) | loss: 4.560628 | lrm: 1.00 | dt: 867ms | tok/sec: 37,777 | mfu: 0.2% | epoch: 1 | remaining: 167s    
step 00162 (44.4%) | loss: 4.548246 | lrm: 1.00 | dt: 876ms | tok/sec: 37,416 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00163 (44.7%) | loss: 4.540294 | lrm: 1.00 | dt: 868ms | tok/sec: 37,733 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00164 (45.0%) | loss: 4.528525 | lrm: 1.00 | dt: 871ms | tok/sec: 37,600 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00165 (45.3%) | loss: 4.517823 | lrm: 1.00 | dt: 869ms | tok/sec: 37,707 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00166 (45.6%) | loss: 4.511644 | lrm: 1.00 | dt: 870ms | tok/sec: 37,642 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00167 (45.9%) | loss: 4.514943 | lrm: 1.00 | dt: 884ms | tok/sec: 37,063 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00168 (46.2%) | loss: 4.517936 | lrm: 1.00 | dt: 872ms | tok/sec: 37,575 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00169 (46.5%) | loss: 4.505299 | lrm: 1.00 | dt: 869ms | tok/sec: 37,690 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00170 (46.8%) | loss: 4.497510 | lrm: 1.00 | dt: 874ms | tok/sec: 37,483 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00171 (47.1%) | loss: 4.494557 | lrm: 1.00 | dt: 870ms | tok/sec: 37,655 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00172 (47.3%) | loss: 4.495524 | lrm: 1.00 | dt: 868ms | tok/sec: 37,758 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00173 (47.6%) | loss: 4.488400 | lrm: 1.00 | dt: 884ms | tok/sec: 37,072 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00174 (47.9%) | loss: 4.482826 | lrm: 1.00 | dt: 961ms | tok/sec: 34,114 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00175 (48.3%) | loss: 4.473778 | lrm: 1.00 | dt: 870ms | tok/sec: 37,684 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00176 (48.5%) | loss: 4.460053 | lrm: 1.00 | dt: 873ms | tok/sec: 37,535 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00177 (48.8%) | loss: 4.455963 | lrm: 1.00 | dt: 879ms | tok/sec: 37,275 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00178 (49.1%) | loss: 4.455723 | lrm: 1.00 | dt: 879ms | tok/sec: 37,277 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00179 (49.4%) | loss: 4.443276 | lrm: 1.00 | dt: 874ms | tok/sec: 37,478 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00180 (49.7%) | loss: 4.448897 | lrm: 1.00 | dt: 875ms | tok/sec: 37,469 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00181 (50.0%) | loss: 4.440948 | lrm: 1.00 | dt: 876ms | tok/sec: 37,422 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00182 (50.3%) | loss: 4.442625 | lrm: 0.99 | dt: 881ms | tok/sec: 37,181 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00183 (50.6%) | loss: 4.441734 | lrm: 0.99 | dt: 877ms | tok/sec: 37,374 | mfu: 0.2% | epoch: 1 | remaining: 147s    
step 00184 (50.9%) | loss: 4.446086 | lrm: 0.98 | dt: 875ms | tok/sec: 37,447 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00185 (51.2%) | loss: 4.433248 | lrm: 0.98 | dt: 876ms | tok/sec: 37,411 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00186 (51.5%) | loss: 4.434627 | lrm: 0.97 | dt: 873ms | tok/sec: 37,529 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00187 (51.8%) | loss: 4.429445 | lrm: 0.97 | dt: 877ms | tok/sec: 37,361 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00188 (52.0%) | loss: 4.423202 | lrm: 0.96 | dt: 895ms | tok/sec: 36,616 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00189 (52.3%) | loss: 4.420519 | lrm: 0.96 | dt: 892ms | tok/sec: 36,716 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00190 (52.6%) | loss: 4.416250 | lrm: 0.95 | dt: 906ms | tok/sec: 36,178 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00191 (52.9%) | loss: 4.415978 | lrm: 0.94 | dt: 991ms | tok/sec: 33,052 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00192 (53.3%) | loss: 4.404723 | lrm: 0.94 | dt: 886ms | tok/sec: 36,977 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00193 (53.6%) | loss: 4.402194 | lrm: 0.93 | dt: 995ms | tok/sec: 32,935 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00194 (53.9%) | loss: 4.395564 | lrm: 0.93 | dt: 875ms | tok/sec: 37,469 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00195 (54.2%) | loss: 4.397981 | lrm: 0.92 | dt: 881ms | tok/sec: 37,190 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00196 (54.5%) | loss: 4.387642 | lrm: 0.91 | dt: 997ms | tok/sec: 32,877 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00197 (54.8%) | loss: 4.375915 | lrm: 0.91 | dt: 882ms | tok/sec: 37,153 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00198 (55.1%) | loss: 4.375074 | lrm: 0.90 | dt: 867ms | tok/sec: 37,780 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00199 (55.4%) | loss: 4.379689 | lrm: 0.90 | dt: 871ms | tok/sec: 37,640 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00200 (55.7%) | loss: 4.370108 | lrm: 0.89 | dt: 885ms | tok/sec: 37,030 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00201 (56.0%) | loss: 4.361367 | lrm: 0.89 | dt: 867ms | tok/sec: 37,791 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00202 (56.3%) | loss: 4.350158 | lrm: 0.88 | dt: 867ms | tok/sec: 37,783 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00203 (56.6%) | loss: 4.355557 | lrm: 0.88 | dt: 875ms | tok/sec: 37,439 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00204 (56.9%) | loss: 4.349945 | lrm: 0.87 | dt: 872ms | tok/sec: 37,569 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00205 (57.1%) | loss: 4.350454 | lrm: 0.86 | dt: 868ms | tok/sec: 37,755 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00206 (57.4%) | loss: 4.345695 | lrm: 0.86 | dt: 872ms | tok/sec: 37,560 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00207 (57.7%) | loss: 4.329211 | lrm: 0.85 | dt: 877ms | tok/sec: 37,359 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00208 (58.0%) | loss: 4.305638 | lrm: 0.85 | dt: 872ms | tok/sec: 37,560 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00209 (58.3%) | loss: 4.314792 | lrm: 0.84 | dt: 890ms | tok/sec: 36,819 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00210 (58.6%) | loss: 4.301135 | lrm: 0.84 | dt: 990ms | tok/sec: 33,107 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00211 (58.9%) | loss: 4.285479 | lrm: 0.83 | dt: 878ms | tok/sec: 37,338 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00212 (59.2%) | loss: 4.284140 | lrm: 0.82 | dt: 882ms | tok/sec: 37,164 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00213 (59.5%) | loss: 4.277710 | lrm: 0.82 | dt: 998ms | tok/sec: 32,845 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00214 (59.9%) | loss: 4.285562 | lrm: 0.81 | dt: 883ms | tok/sec: 37,107 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00215 (60.2%) | loss: 4.286617 | lrm: 0.81 | dt: 919ms | tok/sec: 35,637 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00216 (60.5%) | loss: 4.281909 | lrm: 0.80 | dt: 915ms | tok/sec: 35,795 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00217 (60.8%) | loss: 4.281165 | lrm: 0.80 | dt: 880ms | tok/sec: 37,245 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00218 (61.1%) | loss: 4.277542 | lrm: 0.79 | dt: 975ms | tok/sec: 33,604 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00219 (61.4%) | loss: 4.268716 | lrm: 0.78 | dt: 868ms | tok/sec: 37,747 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00220 (61.7%) | loss: 4.265981 | lrm: 0.78 | dt: 881ms | tok/sec: 37,176 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00221 (62.0%) | loss: 4.266673 | lrm: 0.77 | dt: 953ms | tok/sec: 34,368 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00222 (62.3%) | loss: 4.262071 | lrm: 0.77 | dt: 876ms | tok/sec: 37,419 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00223 (62.6%) | loss: 4.254072 | lrm: 0.76 | dt: 870ms | tok/sec: 37,648 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00224 (62.9%) | loss: 4.242510 | lrm: 0.76 | dt: 877ms | tok/sec: 37,369 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00225 (63.2%) | loss: 4.235683 | lrm: 0.75 | dt: 867ms | tok/sec: 37,774 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00226 (63.4%) | loss: 4.229240 | lrm: 0.74 | dt: 901ms | tok/sec: 36,362 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00227 (63.7%) | loss: 4.229789 | lrm: 0.74 | dt: 874ms | tok/sec: 37,510 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00228 (64.0%) | loss: 4.224857 | lrm: 0.73 | dt: 868ms | tok/sec: 37,733 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00229 (64.3%) | loss: 4.227401 | lrm: 0.73 | dt: 875ms | tok/sec: 37,460 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00230 (64.6%) | loss: 4.228365 | lrm: 0.72 | dt: 873ms | tok/sec: 37,527 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00231 (64.9%) | loss: 4.214923 | lrm: 0.72 | dt: 879ms | tok/sec: 37,298 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00232 (65.2%) | loss: 4.221570 | lrm: 0.71 | dt: 875ms | tok/sec: 37,435 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00233 (65.5%) | loss: 4.218582 | lrm: 0.71 | dt: 873ms | tok/sec: 37,528 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00234 (65.8%) | loss: 4.225461 | lrm: 0.70 | dt: 945ms | tok/sec: 34,678 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00235 (66.1%) | loss: 4.214112 | lrm: 0.69 | dt: 953ms | tok/sec: 34,399 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00236 (66.4%) | loss: 4.201637 | lrm: 0.69 | dt: 882ms | tok/sec: 37,140 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00237 (66.7%) | loss: 4.192537 | lrm: 0.68 | dt: 882ms | tok/sec: 37,161 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00238 (67.0%) | loss: 4.190711 | lrm: 0.68 | dt: 880ms | tok/sec: 37,221 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00239 (67.3%) | loss: 4.184468 | lrm: 0.67 | dt: 875ms | tok/sec: 37,440 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00240 (67.6%) | loss: 4.186099 | lrm: 0.67 | dt: 879ms | tok/sec: 37,264 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00241 (67.9%) | loss: 4.177294 | lrm: 0.66 | dt: 877ms | tok/sec: 37,364 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00242 (68.2%) | loss: 4.176334 | lrm: 0.65 | dt: 881ms | tok/sec: 37,204 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00243 (68.5%) | loss: 4.169615 | lrm: 0.65 | dt: 954ms | tok/sec: 34,346 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00244 (68.8%) | loss: 4.157056 | lrm: 0.64 | dt: 873ms | tok/sec: 37,514 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00245 (69.1%) | loss: 4.156329 | lrm: 0.64 | dt: 879ms | tok/sec: 37,298 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00246 (69.4%) | loss: 4.147884 | lrm: 0.63 | dt: 869ms | tok/sec: 37,726 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00247 (69.7%) | loss: 4.147382 | lrm: 0.63 | dt: 877ms | tok/sec: 37,356 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00248 (70.0%) | loss: 4.147578 | lrm: 0.62 | dt: 875ms | tok/sec: 37,468 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00249 (70.2%) | loss: 4.139572 | lrm: 0.62 | dt: 876ms | tok/sec: 37,399 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00250 (70.5%) | loss: 4.133040 | lrm: 0.61 | dt: 876ms | tok/sec: 37,411 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00251 (70.8%) | loss: 4.135763 | lrm: 0.60 | dt: 875ms | tok/sec: 37,468 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00252 (71.1%) | loss: 4.138254 | lrm: 0.60 | dt: 970ms | tok/sec: 33,782 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00253 (71.4%) | loss: 4.137095 | lrm: 0.59 | dt: 872ms | tok/sec: 37,582 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00254 (71.7%) | loss: 4.135080 | lrm: 0.59 | dt: 873ms | tok/sec: 37,528 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00255 (72.0%) | loss: 4.134827 | lrm: 0.58 | dt: 875ms | tok/sec: 37,466 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00256 (72.3%) | loss: 4.129628 | lrm: 0.58 | dt: 881ms | tok/sec: 37,200 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00257 (72.6%) | loss: 4.121380 | lrm: 0.57 | dt: 874ms | tok/sec: 37,478 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00258 (72.9%) | loss: 4.117554 | lrm: 0.56 | dt: 882ms | tok/sec: 37,138 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00259 (73.2%) | loss: 4.124347 | lrm: 0.56 | dt: 883ms | tok/sec: 37,099 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00260 (73.5%) | loss: 4.123277 | lrm: 0.55 | dt: 879ms | tok/sec: 37,265 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00261 (73.8%) | loss: 4.130467 | lrm: 0.55 | dt: 877ms | tok/sec: 37,351 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00262 (74.1%) | loss: 4.118055 | lrm: 0.54 | dt: 937ms | tok/sec: 34,987 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00263 (74.4%) | loss: 4.113714 | lrm: 0.54 | dt: 877ms | tok/sec: 37,379 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00264 (74.7%) | loss: 4.100046 | lrm: 0.53 | dt: 876ms | tok/sec: 37,393 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00265 (75.0%) | loss: 4.105237 | lrm: 0.53 | dt: 881ms | tok/sec: 37,188 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00266 (75.3%) | loss: 4.088942 | lrm: 0.52 | dt: 953ms | tok/sec: 34,368 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00267 (75.6%) | loss: 4.083511 | lrm: 0.51 | dt: 979ms | tok/sec: 33,462 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00268 (75.9%) | loss: 4.082686 | lrm: 0.51 | dt: 885ms | tok/sec: 37,032 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00269 (76.2%) | loss: 4.078628 | lrm: 0.50 | dt: 902ms | tok/sec: 36,341 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00270 (76.5%) | loss: 4.090337 | lrm: 0.50 | dt: 898ms | tok/sec: 36,499 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00271 (76.8%) | loss: 4.082935 | lrm: 0.49 | dt: 901ms | tok/sec: 36,377 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00272 (77.1%) | loss: 4.074555 | lrm: 0.49 | dt: 966ms | tok/sec: 33,933 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00273 (77.4%) | loss: 4.069676 | lrm: 0.48 | dt: 895ms | tok/sec: 36,630 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00274 (77.7%) | loss: 4.056903 | lrm: 0.47 | dt: 899ms | tok/sec: 36,442 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00275 (78.0%) | loss: 4.062751 | lrm: 0.47 | dt: 906ms | tok/sec: 36,157 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00276 (78.3%) | loss: 4.057348 | lrm: 0.46 | dt: 911ms | tok/sec: 35,965 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00277 (78.6%) | loss: 4.055467 | lrm: 0.46 | dt: 955ms | tok/sec: 34,316 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00278 (78.9%) | loss: 4.049031 | lrm: 0.45 | dt: 904ms | tok/sec: 36,249 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00279 (79.3%) | loss: 4.046482 | lrm: 0.44 | dt: 889ms | tok/sec: 36,847 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00280 (79.5%) | loss: 4.049954 | lrm: 0.44 | dt: 898ms | tok/sec: 36,494 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00281 (79.8%) | loss: 4.039402 | lrm: 0.43 | dt: 909ms | tok/sec: 36,061 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00282 (80.1%) | loss: 4.051090 | lrm: 0.43 | dt: 1033ms | tok/sec: 31,710 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00283 (80.5%) | loss: 4.046591 | lrm: 0.42 | dt: 993ms | tok/sec: 32,990 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00284 (80.8%) | loss: 4.047364 | lrm: 0.41 | dt: 891ms | tok/sec: 36,767 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00285 (81.1%) | loss: 4.029547 | lrm: 0.41 | dt: 882ms | tok/sec: 37,139 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00286 (81.4%) | loss: 4.031943 | lrm: 0.40 | dt: 912ms | tok/sec: 35,946 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00287 (81.7%) | loss: 4.011752 | lrm: 0.40 | dt: 891ms | tok/sec: 36,785 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00288 (82.0%) | loss: 4.018652 | lrm: 0.39 | dt: 886ms | tok/sec: 36,967 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00289 (82.3%) | loss: 4.016018 | lrm: 0.39 | dt: 904ms | tok/sec: 36,262 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00290 (82.6%) | loss: 4.018381 | lrm: 0.38 | dt: 886ms | tok/sec: 36,983 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00291 (82.9%) | loss: 4.010869 | lrm: 0.37 | dt: 882ms | tok/sec: 37,152 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00292 (83.2%) | loss: 4.007862 | lrm: 0.37 | dt: 894ms | tok/sec: 36,653 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00293 (83.5%) | loss: 3.998729 | lrm: 0.36 | dt: 894ms | tok/sec: 36,653 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00294 (83.8%) | loss: 4.002546 | lrm: 0.36 | dt: 954ms | tok/sec: 34,358 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00295 (84.1%) | loss: 4.004931 | lrm: 0.35 | dt: 952ms | tok/sec: 34,419 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00296 (84.4%) | loss: 4.005427 | lrm: 0.35 | dt: 880ms | tok/sec: 37,235 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00297 (84.7%) | loss: 4.015004 | lrm: 0.34 | dt: 910ms | tok/sec: 36,003 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00298 (85.0%) | loss: 4.013419 | lrm: 0.33 | dt: 889ms | tok/sec: 36,871 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00299 (85.3%) | loss: 4.016628 | lrm: 0.33 | dt: 889ms | tok/sec: 36,863 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00300 (85.6%) | loss: 4.011757 | lrm: 0.32 | dt: 916ms | tok/sec: 35,787 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00301 (85.9%) | loss: 4.002586 | lrm: 0.32 | dt: 890ms | tok/sec: 36,802 | mfu: 0.2% | epoch: 1 | remaining: 41s    
step 00302 (86.2%) | loss: 4.005628 | lrm: 0.31 | dt: 890ms | tok/sec: 36,821 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00303 (86.5%) | loss: 4.010753 | lrm: 0.31 | dt: 889ms | tok/sec: 36,839 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00304 (86.8%) | loss: 4.006476 | lrm: 0.30 | dt: 902ms | tok/sec: 36,316 | mfu: 0.2% | epoch: 1 | remaining: 39s    
step 00305 (87.1%) | loss: 4.001803 | lrm: 0.29 | dt: 923ms | tok/sec: 35,514 | mfu: 0.2% | epoch: 1 | remaining: 38s    
