Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 3227ms | tok/sec: 10,152 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.083187 | lrm: 1.00 | dt: 1029ms | tok/sec: 31,848 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.002949 | lrm: 1.00 | dt: 1007ms | tok/sec: 32,526 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.733080 | lrm: 1.00 | dt: 890ms | tok/sec: 36,797 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.456474 | lrm: 1.00 | dt: 950ms | tok/sec: 34,495 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.243389 | lrm: 1.00 | dt: 943ms | tok/sec: 34,746 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.057006 | lrm: 1.00 | dt: 955ms | tok/sec: 34,305 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.893993 | lrm: 1.00 | dt: 898ms | tok/sec: 36,508 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.749882 | lrm: 1.00 | dt: 905ms | tok/sec: 36,223 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.613546 | lrm: 1.00 | dt: 887ms | tok/sec: 36,945 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.481438 | lrm: 1.00 | dt: 889ms | tok/sec: 36,848 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.349430 | lrm: 1.00 | dt: 879ms | tok/sec: 37,262 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.236957 | lrm: 1.00 | dt: 879ms | tok/sec: 37,274 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.126907 | lrm: 1.00 | dt: 876ms | tok/sec: 37,386 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 7.019784 | lrm: 1.00 | dt: 866ms | tok/sec: 37,851 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00015 (1.2%) | loss: 6.926866 | lrm: 1.00 | dt: 874ms | tok/sec: 37,504 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00016 (1.5%) | loss: 6.837341 | lrm: 1.00 | dt: 877ms | tok/sec: 37,360 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00017 (1.8%) | loss: 6.758898 | lrm: 1.00 | dt: 924ms | tok/sec: 35,478 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (44.9%) | loss: 4.608018 | lrm: 1.00 | dt: 947ms | tok/sec: 34,610 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00152 (45.2%) | loss: 4.600490 | lrm: 1.00 | dt: 934ms | tok/sec: 35,073 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00153 (45.6%) | loss: 4.595594 | lrm: 1.00 | dt: 858ms | tok/sec: 38,198 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00154 (45.8%) | loss: 4.587975 | lrm: 1.00 | dt: 918ms | tok/sec: 35,711 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00155 (46.1%) | loss: 4.586460 | lrm: 1.00 | dt: 866ms | tok/sec: 37,843 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00156 (46.4%) | loss: 4.581198 | lrm: 1.00 | dt: 888ms | tok/sec: 36,910 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00157 (46.7%) | loss: 4.577495 | lrm: 1.00 | dt: 911ms | tok/sec: 35,956 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00158 (47.0%) | loss: 4.565784 | lrm: 1.00 | dt: 902ms | tok/sec: 36,322 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00159 (47.3%) | loss: 4.557571 | lrm: 1.00 | dt: 963ms | tok/sec: 34,041 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00160 (47.7%) | loss: 4.535521 | lrm: 1.00 | dt: 881ms | tok/sec: 37,181 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00161 (48.0%) | loss: 4.539570 | lrm: 1.00 | dt: 881ms | tok/sec: 37,204 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00162 (48.2%) | loss: 4.526518 | lrm: 1.00 | dt: 879ms | tok/sec: 37,258 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00163 (48.5%) | loss: 4.518103 | lrm: 1.00 | dt: 877ms | tok/sec: 37,350 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00164 (48.8%) | loss: 4.506584 | lrm: 1.00 | dt: 883ms | tok/sec: 37,114 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00165 (49.1%) | loss: 4.495236 | lrm: 1.00 | dt: 880ms | tok/sec: 37,250 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00166 (49.4%) | loss: 4.489179 | lrm: 1.00 | dt: 884ms | tok/sec: 37,072 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00167 (49.7%) | loss: 4.491630 | lrm: 1.00 | dt: 873ms | tok/sec: 37,549 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00168 (50.0%) | loss: 4.494805 | lrm: 1.00 | dt: 933ms | tok/sec: 35,119 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00169 (50.3%) | loss: 4.483408 | lrm: 0.99 | dt: 848ms | tok/sec: 38,628 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00170 (50.6%) | loss: 4.476011 | lrm: 0.99 | dt: 851ms | tok/sec: 38,489 | mfu: 0.2% | epoch: 1 | remaining: 147s    
step 00171 (50.9%) | loss: 4.472915 | lrm: 0.98 | dt: 887ms | tok/sec: 36,940 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00172 (51.2%) | loss: 4.474138 | lrm: 0.98 | dt: 878ms | tok/sec: 37,304 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00173 (51.5%) | loss: 4.466540 | lrm: 0.97 | dt: 881ms | tok/sec: 37,212 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00174 (51.8%) | loss: 4.461534 | lrm: 0.97 | dt: 882ms | tok/sec: 37,145 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00175 (52.1%) | loss: 4.453250 | lrm: 0.96 | dt: 882ms | tok/sec: 37,142 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00176 (52.4%) | loss: 4.437972 | lrm: 0.96 | dt: 881ms | tok/sec: 37,173 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00177 (52.6%) | loss: 4.435273 | lrm: 0.95 | dt: 886ms | tok/sec: 36,978 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00178 (52.9%) | loss: 4.433762 | lrm: 0.94 | dt: 861ms | tok/sec: 38,073 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00179 (53.2%) | loss: 4.418507 | lrm: 0.94 | dt: 872ms | tok/sec: 37,591 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00180 (53.5%) | loss: 4.422296 | lrm: 0.93 | dt: 845ms | tok/sec: 38,759 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00181 (53.8%) | loss: 4.413588 | lrm: 0.93 | dt: 848ms | tok/sec: 38,659 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00182 (54.1%) | loss: 4.415375 | lrm: 0.92 | dt: 859ms | tok/sec: 38,148 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00183 (54.4%) | loss: 4.413561 | lrm: 0.92 | dt: 875ms | tok/sec: 37,457 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00184 (54.7%) | loss: 4.415996 | lrm: 0.91 | dt: 981ms | tok/sec: 33,414 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00185 (55.0%) | loss: 4.402712 | lrm: 0.91 | dt: 882ms | tok/sec: 37,140 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00186 (55.3%) | loss: 4.403642 | lrm: 0.90 | dt: 879ms | tok/sec: 37,295 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00187 (55.6%) | loss: 4.398713 | lrm: 0.89 | dt: 881ms | tok/sec: 37,188 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00188 (55.9%) | loss: 4.392230 | lrm: 0.89 | dt: 881ms | tok/sec: 37,206 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00189 (56.2%) | loss: 4.390529 | lrm: 0.88 | dt: 887ms | tok/sec: 36,945 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00190 (56.5%) | loss: 4.385419 | lrm: 0.88 | dt: 886ms | tok/sec: 36,969 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00191 (56.8%) | loss: 4.385049 | lrm: 0.87 | dt: 857ms | tok/sec: 38,228 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00192 (57.0%) | loss: 4.374229 | lrm: 0.87 | dt: 857ms | tok/sec: 38,235 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00193 (57.3%) | loss: 4.370730 | lrm: 0.86 | dt: 848ms | tok/sec: 38,628 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00194 (57.6%) | loss: 4.363679 | lrm: 0.86 | dt: 846ms | tok/sec: 38,711 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00195 (57.9%) | loss: 4.366739 | lrm: 0.85 | dt: 852ms | tok/sec: 38,475 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00196 (58.2%) | loss: 4.356558 | lrm: 0.84 | dt: 843ms | tok/sec: 38,867 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00197 (58.5%) | loss: 4.344745 | lrm: 0.84 | dt: 942ms | tok/sec: 34,787 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00198 (58.8%) | loss: 4.343078 | lrm: 0.83 | dt: 849ms | tok/sec: 38,595 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00199 (59.1%) | loss: 4.348222 | lrm: 0.83 | dt: 851ms | tok/sec: 38,521 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00200 (59.3%) | loss: 4.337740 | lrm: 0.82 | dt: 858ms | tok/sec: 38,200 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00201 (59.6%) | loss: 4.329263 | lrm: 0.82 | dt: 854ms | tok/sec: 38,380 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00202 (59.9%) | loss: 4.319271 | lrm: 0.81 | dt: 852ms | tok/sec: 38,482 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00203 (60.2%) | loss: 4.325637 | lrm: 0.81 | dt: 864ms | tok/sec: 37,921 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00204 (60.5%) | loss: 4.320682 | lrm: 0.80 | dt: 858ms | tok/sec: 38,184 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00205 (60.8%) | loss: 4.322475 | lrm: 0.80 | dt: 867ms | tok/sec: 37,802 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00206 (61.1%) | loss: 4.318116 | lrm: 0.79 | dt: 865ms | tok/sec: 37,861 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00207 (61.3%) | loss: 4.301961 | lrm: 0.78 | dt: 862ms | tok/sec: 38,006 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00208 (61.6%) | loss: 4.278688 | lrm: 0.78 | dt: 871ms | tok/sec: 37,621 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00209 (61.9%) | loss: 4.286826 | lrm: 0.77 | dt: 933ms | tok/sec: 35,137 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00210 (62.2%) | loss: 4.272877 | lrm: 0.77 | dt: 856ms | tok/sec: 38,258 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00211 (62.5%) | loss: 4.256725 | lrm: 0.76 | dt: 850ms | tok/sec: 38,542 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00212 (62.8%) | loss: 4.254234 | lrm: 0.76 | dt: 854ms | tok/sec: 38,359 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00213 (63.1%) | loss: 4.248344 | lrm: 0.75 | dt: 870ms | tok/sec: 37,664 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00214 (63.4%) | loss: 4.257431 | lrm: 0.75 | dt: 858ms | tok/sec: 38,207 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00215 (63.7%) | loss: 4.258627 | lrm: 0.74 | dt: 965ms | tok/sec: 33,951 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00216 (64.0%) | loss: 4.254063 | lrm: 0.73 | dt: 853ms | tok/sec: 38,425 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00217 (64.3%) | loss: 4.253054 | lrm: 0.73 | dt: 860ms | tok/sec: 38,102 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00218 (64.6%) | loss: 4.250423 | lrm: 0.72 | dt: 861ms | tok/sec: 38,078 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00219 (64.8%) | loss: 4.241701 | lrm: 0.72 | dt: 946ms | tok/sec: 34,622 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00220 (65.2%) | loss: 4.238893 | lrm: 0.71 | dt: 847ms | tok/sec: 38,708 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00221 (65.4%) | loss: 4.239794 | lrm: 0.71 | dt: 846ms | tok/sec: 38,732 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00222 (65.7%) | loss: 4.235423 | lrm: 0.70 | dt: 845ms | tok/sec: 38,757 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00223 (66.0%) | loss: 4.227875 | lrm: 0.70 | dt: 848ms | tok/sec: 38,636 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00224 (66.3%) | loss: 4.216385 | lrm: 0.69 | dt: 846ms | tok/sec: 38,717 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00225 (66.6%) | loss: 4.210399 | lrm: 0.69 | dt: 846ms | tok/sec: 38,723 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00226 (66.8%) | loss: 4.203645 | lrm: 0.68 | dt: 845ms | tok/sec: 38,797 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00227 (67.1%) | loss: 4.203796 | lrm: 0.67 | dt: 847ms | tok/sec: 38,689 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00228 (67.4%) | loss: 4.199205 | lrm: 0.67 | dt: 862ms | tok/sec: 38,020 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00229 (67.7%) | loss: 4.201894 | lrm: 0.66 | dt: 860ms | tok/sec: 38,083 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00230 (68.0%) | loss: 4.203027 | lrm: 0.66 | dt: 988ms | tok/sec: 33,149 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00231 (68.3%) | loss: 4.188577 | lrm: 0.65 | dt: 884ms | tok/sec: 37,075 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00232 (68.6%) | loss: 4.195733 | lrm: 0.65 | dt: 880ms | tok/sec: 37,217 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00233 (68.9%) | loss: 4.193012 | lrm: 0.64 | dt: 888ms | tok/sec: 36,893 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00234 (69.2%) | loss: 4.199974 | lrm: 0.64 | dt: 860ms | tok/sec: 38,115 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00235 (69.5%) | loss: 4.188990 | lrm: 0.63 | dt: 851ms | tok/sec: 38,485 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00236 (69.8%) | loss: 4.176299 | lrm: 0.62 | dt: 854ms | tok/sec: 38,358 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00237 (70.1%) | loss: 4.167595 | lrm: 0.62 | dt: 854ms | tok/sec: 38,361 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00238 (70.3%) | loss: 4.165836 | lrm: 0.61 | dt: 853ms | tok/sec: 38,417 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00239 (70.6%) | loss: 4.160071 | lrm: 0.61 | dt: 849ms | tok/sec: 38,577 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00240 (70.9%) | loss: 4.161904 | lrm: 0.60 | dt: 847ms | tok/sec: 38,691 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00241 (71.2%) | loss: 4.152797 | lrm: 0.60 | dt: 854ms | tok/sec: 38,362 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00242 (71.5%) | loss: 4.151527 | lrm: 0.59 | dt: 851ms | tok/sec: 38,494 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00243 (71.8%) | loss: 4.143777 | lrm: 0.59 | dt: 854ms | tok/sec: 38,377 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00244 (72.0%) | loss: 4.131784 | lrm: 0.58 | dt: 846ms | tok/sec: 38,723 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00245 (72.3%) | loss: 4.131630 | lrm: 0.58 | dt: 844ms | tok/sec: 38,804 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00246 (72.6%) | loss: 4.123614 | lrm: 0.57 | dt: 845ms | tok/sec: 38,757 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00247 (72.9%) | loss: 4.124067 | lrm: 0.57 | dt: 847ms | tok/sec: 38,687 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00248 (73.2%) | loss: 4.124671 | lrm: 0.56 | dt: 844ms | tok/sec: 38,815 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00249 (73.4%) | loss: 4.117283 | lrm: 0.55 | dt: 847ms | tok/sec: 38,700 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00250 (73.7%) | loss: 4.111056 | lrm: 0.55 | dt: 845ms | tok/sec: 38,787 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00251 (74.0%) | loss: 4.114018 | lrm: 0.54 | dt: 845ms | tok/sec: 38,781 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00252 (74.3%) | loss: 4.117012 | lrm: 0.54 | dt: 852ms | tok/sec: 38,441 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00253 (74.6%) | loss: 4.116126 | lrm: 0.53 | dt: 845ms | tok/sec: 38,772 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00254 (74.9%) | loss: 4.113800 | lrm: 0.53 | dt: 845ms | tok/sec: 38,782 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00255 (75.1%) | loss: 4.113267 | lrm: 0.52 | dt: 844ms | tok/sec: 38,802 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00256 (75.4%) | loss: 4.107819 | lrm: 0.52 | dt: 848ms | tok/sec: 38,624 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00257 (75.7%) | loss: 4.100081 | lrm: 0.51 | dt: 855ms | tok/sec: 38,323 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00258 (76.0%) | loss: 4.095570 | lrm: 0.51 | dt: 846ms | tok/sec: 38,719 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00259 (76.3%) | loss: 4.102788 | lrm: 0.50 | dt: 845ms | tok/sec: 38,768 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00260 (76.6%) | loss: 4.102091 | lrm: 0.50 | dt: 845ms | tok/sec: 38,781 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00261 (76.8%) | loss: 4.109799 | lrm: 0.49 | dt: 848ms | tok/sec: 38,654 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00262 (77.1%) | loss: 4.097657 | lrm: 0.48 | dt: 846ms | tok/sec: 38,743 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00263 (77.4%) | loss: 4.092858 | lrm: 0.48 | dt: 896ms | tok/sec: 36,559 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00264 (77.7%) | loss: 4.078599 | lrm: 0.47 | dt: 847ms | tok/sec: 38,670 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00265 (78.0%) | loss: 4.083891 | lrm: 0.47 | dt: 852ms | tok/sec: 38,451 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00266 (78.3%) | loss: 4.066773 | lrm: 0.46 | dt: 861ms | tok/sec: 38,065 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00267 (78.6%) | loss: 4.060933 | lrm: 0.46 | dt: 919ms | tok/sec: 35,664 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00268 (78.9%) | loss: 4.060735 | lrm: 0.45 | dt: 846ms | tok/sec: 38,744 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00269 (79.1%) | loss: 4.056513 | lrm: 0.45 | dt: 844ms | tok/sec: 38,832 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00270 (79.4%) | loss: 4.068241 | lrm: 0.44 | dt: 851ms | tok/sec: 38,491 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00271 (79.7%) | loss: 4.061334 | lrm: 0.44 | dt: 869ms | tok/sec: 37,713 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00272 (80.0%) | loss: 4.053415 | lrm: 0.43 | dt: 909ms | tok/sec: 36,055 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00273 (80.3%) | loss: 4.048897 | lrm: 0.42 | dt: 847ms | tok/sec: 38,675 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00274 (80.6%) | loss: 4.036863 | lrm: 0.42 | dt: 924ms | tok/sec: 35,449 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00275 (80.9%) | loss: 4.043554 | lrm: 0.41 | dt: 869ms | tok/sec: 37,717 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00276 (81.2%) | loss: 4.038007 | lrm: 0.41 | dt: 875ms | tok/sec: 37,433 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00277 (81.5%) | loss: 4.035543 | lrm: 0.40 | dt: 864ms | tok/sec: 37,911 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00278 (81.8%) | loss: 4.030898 | lrm: 0.40 | dt: 862ms | tok/sec: 37,995 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00279 (82.0%) | loss: 4.027904 | lrm: 0.39 | dt: 860ms | tok/sec: 38,109 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00280 (82.3%) | loss: 4.031961 | lrm: 0.39 | dt: 857ms | tok/sec: 38,232 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00281 (82.6%) | loss: 4.021128 | lrm: 0.38 | dt: 851ms | tok/sec: 38,506 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00282 (82.9%) | loss: 4.032863 | lrm: 0.37 | dt: 857ms | tok/sec: 38,246 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00283 (83.2%) | loss: 4.028848 | lrm: 0.37 | dt: 871ms | tok/sec: 37,602 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00284 (83.5%) | loss: 4.030649 | lrm: 0.36 | dt: 956ms | tok/sec: 34,264 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00285 (83.8%) | loss: 4.013476 | lrm: 0.36 | dt: 850ms | tok/sec: 38,555 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00286 (84.1%) | loss: 4.016861 | lrm: 0.35 | dt: 868ms | tok/sec: 37,738 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00287 (84.4%) | loss: 3.996737 | lrm: 0.35 | dt: 853ms | tok/sec: 38,435 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00288 (84.7%) | loss: 4.003267 | lrm: 0.34 | dt: 848ms | tok/sec: 38,660 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00289 (84.9%) | loss: 3.999911 | lrm: 0.34 | dt: 852ms | tok/sec: 38,463 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00290 (85.2%) | loss: 4.002338 | lrm: 0.33 | dt: 851ms | tok/sec: 38,510 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00291 (85.5%) | loss: 3.994954 | lrm: 0.33 | dt: 858ms | tok/sec: 38,177 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00292 (85.8%) | loss: 3.992595 | lrm: 0.32 | dt: 852ms | tok/sec: 38,452 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00293 (86.1%) | loss: 3.984126 | lrm: 0.31 | dt: 842ms | tok/sec: 38,893 | mfu: 0.2% | epoch: 1 | remaining: 41s    
step 00294 (86.4%) | loss: 3.988428 | lrm: 0.31 | dt: 853ms | tok/sec: 38,396 | mfu: 0.2% | epoch: 1 | remaining: 40s    
step 00295 (86.6%) | loss: 3.991234 | lrm: 0.30 | dt: 854ms | tok/sec: 38,350 | mfu: 0.2% | epoch: 1 | remaining: 39s    
step 00296 (86.9%) | loss: 3.992172 | lrm: 0.30 | dt: 847ms | tok/sec: 38,693 | mfu: 0.2% | epoch: 1 | remaining: 38s    
step 00297 (87.2%) | loss: 4.001376 | lrm: 0.29 | dt: 848ms | tok/sec: 38,651 | mfu: 0.2% | epoch: 1 | remaining: 38s    
step 00298 (87.5%) | loss: 4.000084 | lrm: 0.29 | dt: 845ms | tok/sec: 38,781 | mfu: 0.2% | epoch: 1 | remaining: 37s    
step 00299 (87.8%) | loss: 4.002871 | lrm: 0.28 | dt: 883ms | tok/sec: 37,126 | mfu: 0.2% | epoch: 1 | remaining: 36s    
step 00300 (88.1%) | loss: 3.997618 | lrm: 0.28 | dt: 855ms | tok/sec: 38,345 | mfu: 0.2% | epoch: 1 | remaining: 35s    
step 00301 (88.4%) | loss: 3.989057 | lrm: 0.27 | dt: 853ms | tok/sec: 38,431 | mfu: 0.2% | epoch: 1 | remaining: 34s    
step 00302 (88.6%) | loss: 3.992281 | lrm: 0.27 | dt: 852ms | tok/sec: 38,458 | mfu: 0.2% | epoch: 1 | remaining: 33s    
step 00303 (88.9%) | loss: 3.997424 | lrm: 0.26 | dt: 854ms | tok/sec: 38,389 | mfu: 0.2% | epoch: 1 | remaining: 32s    
step 00304 (89.2%) | loss: 3.993607 | lrm: 0.26 | dt: 855ms | tok/sec: 38,331 | mfu: 0.2% | epoch: 1 | remaining: 32s    
step 00305 (89.5%) | loss: 3.989344 | lrm: 0.25 | dt: 851ms | tok/sec: 38,493 | mfu: 0.2% | epoch: 1 | remaining: 31s    
