Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 6162ms | tok/sec: 5,317 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.083217 | lrm: 1.00 | dt: 1392ms | tok/sec: 23,545 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.009379 | lrm: 1.00 | dt: 943ms | tok/sec: 34,745 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.742776 | lrm: 1.00 | dt: 888ms | tok/sec: 36,890 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.465041 | lrm: 1.00 | dt: 893ms | tok/sec: 36,679 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.251713 | lrm: 1.00 | dt: 892ms | tok/sec: 36,751 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.067327 | lrm: 1.00 | dt: 884ms | tok/sec: 37,079 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.907334 | lrm: 1.00 | dt: 983ms | tok/sec: 33,348 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.763012 | lrm: 1.00 | dt: 886ms | tok/sec: 36,997 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.624679 | lrm: 1.00 | dt: 887ms | tok/sec: 36,941 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.496780 | lrm: 1.00 | dt: 891ms | tok/sec: 36,764 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.365822 | lrm: 1.00 | dt: 888ms | tok/sec: 36,910 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.251601 | lrm: 1.00 | dt: 894ms | tok/sec: 36,653 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.140572 | lrm: 1.00 | dt: 977ms | tok/sec: 33,525 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.9%) | loss: 7.033208 | lrm: 1.00 | dt: 961ms | tok/sec: 34,105 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00015 (1.2%) | loss: 6.940534 | lrm: 1.00 | dt: 891ms | tok/sec: 36,760 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00016 (1.5%) | loss: 6.852288 | lrm: 1.00 | dt: 890ms | tok/sec: 36,809 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00017 (1.8%) | loss: 6.775548 | lrm: 1.00 | dt: 889ms | tok/sec: 36,854 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (41.3%) | loss: 4.621662 | lrm: 1.00 | dt: 861ms | tok/sec: 38,063 | mfu: 0.2% | epoch: 1 | remaining: 175s    
step 00152 (41.6%) | loss: 4.613440 | lrm: 1.00 | dt: 913ms | tok/sec: 35,874 | mfu: 0.2% | epoch: 1 | remaining: 174s    
step 00153 (41.9%) | loss: 4.608401 | lrm: 1.00 | dt: 844ms | tok/sec: 38,811 | mfu: 0.2% | epoch: 1 | remaining: 173s    
step 00154 (42.2%) | loss: 4.600830 | lrm: 1.00 | dt: 844ms | tok/sec: 38,835 | mfu: 0.2% | epoch: 1 | remaining: 173s    
step 00155 (42.5%) | loss: 4.598836 | lrm: 1.00 | dt: 842ms | tok/sec: 38,894 | mfu: 0.2% | epoch: 1 | remaining: 172s    
step 00156 (42.7%) | loss: 4.593229 | lrm: 1.00 | dt: 843ms | tok/sec: 38,858 | mfu: 0.2% | epoch: 1 | remaining: 171s    
step 00157 (43.0%) | loss: 4.588878 | lrm: 1.00 | dt: 844ms | tok/sec: 38,845 | mfu: 0.2% | epoch: 1 | remaining: 170s    
step 00158 (43.3%) | loss: 4.577078 | lrm: 1.00 | dt: 944ms | tok/sec: 34,702 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00159 (43.6%) | loss: 4.568466 | lrm: 1.00 | dt: 977ms | tok/sec: 33,525 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00160 (43.9%) | loss: 4.547507 | lrm: 1.00 | dt: 844ms | tok/sec: 38,810 | mfu: 0.2% | epoch: 1 | remaining: 167s    
step 00161 (44.2%) | loss: 4.550171 | lrm: 1.00 | dt: 845ms | tok/sec: 38,772 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00162 (44.5%) | loss: 4.537055 | lrm: 1.00 | dt: 864ms | tok/sec: 37,932 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00163 (44.8%) | loss: 4.528363 | lrm: 1.00 | dt: 950ms | tok/sec: 34,497 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00164 (45.1%) | loss: 4.516548 | lrm: 1.00 | dt: 845ms | tok/sec: 38,785 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00165 (45.4%) | loss: 4.505684 | lrm: 1.00 | dt: 844ms | tok/sec: 38,843 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00166 (45.7%) | loss: 4.500281 | lrm: 1.00 | dt: 844ms | tok/sec: 38,832 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00167 (45.9%) | loss: 4.503753 | lrm: 1.00 | dt: 844ms | tok/sec: 38,847 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00168 (46.2%) | loss: 4.506866 | lrm: 1.00 | dt: 847ms | tok/sec: 38,706 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00169 (46.5%) | loss: 4.495162 | lrm: 1.00 | dt: 843ms | tok/sec: 38,855 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00170 (46.8%) | loss: 4.488083 | lrm: 1.00 | dt: 845ms | tok/sec: 38,790 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00171 (47.1%) | loss: 4.484683 | lrm: 1.00 | dt: 849ms | tok/sec: 38,600 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00172 (47.4%) | loss: 4.485093 | lrm: 1.00 | dt: 844ms | tok/sec: 38,824 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00173 (47.6%) | loss: 4.477522 | lrm: 1.00 | dt: 846ms | tok/sec: 38,712 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00174 (47.9%) | loss: 4.472391 | lrm: 1.00 | dt: 844ms | tok/sec: 38,811 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00175 (48.2%) | loss: 4.463538 | lrm: 1.00 | dt: 843ms | tok/sec: 38,869 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00176 (48.5%) | loss: 4.448933 | lrm: 1.00 | dt: 842ms | tok/sec: 38,934 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00177 (48.8%) | loss: 4.445663 | lrm: 1.00 | dt: 844ms | tok/sec: 38,824 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00178 (49.0%) | loss: 4.444813 | lrm: 1.00 | dt: 842ms | tok/sec: 38,920 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00179 (49.3%) | loss: 4.430492 | lrm: 1.00 | dt: 841ms | tok/sec: 38,958 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00180 (49.6%) | loss: 4.435187 | lrm: 1.00 | dt: 845ms | tok/sec: 38,759 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00181 (49.9%) | loss: 4.427048 | lrm: 1.00 | dt: 842ms | tok/sec: 38,926 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00182 (50.2%) | loss: 4.430097 | lrm: 1.00 | dt: 842ms | tok/sec: 38,913 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00183 (50.5%) | loss: 4.429568 | lrm: 0.99 | dt: 843ms | tok/sec: 38,854 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00184 (50.7%) | loss: 4.432731 | lrm: 0.99 | dt: 842ms | tok/sec: 38,909 | mfu: 0.2% | epoch: 1 | remaining: 147s    
step 00185 (51.0%) | loss: 4.420369 | lrm: 0.98 | dt: 847ms | tok/sec: 38,680 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00186 (51.3%) | loss: 4.421148 | lrm: 0.98 | dt: 868ms | tok/sec: 37,734 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00187 (51.6%) | loss: 4.415859 | lrm: 0.97 | dt: 1012ms | tok/sec: 32,391 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00188 (51.9%) | loss: 4.409670 | lrm: 0.96 | dt: 851ms | tok/sec: 38,521 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00189 (52.2%) | loss: 4.407951 | lrm: 0.96 | dt: 843ms | tok/sec: 38,852 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00190 (52.5%) | loss: 4.404002 | lrm: 0.95 | dt: 843ms | tok/sec: 38,856 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00191 (52.8%) | loss: 4.403951 | lrm: 0.95 | dt: 849ms | tok/sec: 38,603 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00192 (53.1%) | loss: 4.393005 | lrm: 0.94 | dt: 843ms | tok/sec: 38,867 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00193 (53.3%) | loss: 4.390192 | lrm: 0.94 | dt: 849ms | tok/sec: 38,588 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00194 (53.6%) | loss: 4.383413 | lrm: 0.93 | dt: 842ms | tok/sec: 38,923 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00195 (53.9%) | loss: 4.386620 | lrm: 0.93 | dt: 847ms | tok/sec: 38,705 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00196 (54.2%) | loss: 4.375948 | lrm: 0.92 | dt: 845ms | tok/sec: 38,763 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00197 (54.5%) | loss: 4.363798 | lrm: 0.92 | dt: 843ms | tok/sec: 38,868 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00198 (54.7%) | loss: 4.361792 | lrm: 0.91 | dt: 843ms | tok/sec: 38,854 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00199 (55.0%) | loss: 4.367264 | lrm: 0.90 | dt: 842ms | tok/sec: 38,917 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00200 (55.3%) | loss: 4.357895 | lrm: 0.90 | dt: 844ms | tok/sec: 38,843 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00201 (55.6%) | loss: 4.348539 | lrm: 0.89 | dt: 842ms | tok/sec: 38,924 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00202 (55.9%) | loss: 4.337783 | lrm: 0.89 | dt: 841ms | tok/sec: 38,944 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00203 (56.1%) | loss: 4.343383 | lrm: 0.88 | dt: 842ms | tok/sec: 38,923 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00204 (56.4%) | loss: 4.338714 | lrm: 0.88 | dt: 842ms | tok/sec: 38,924 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00205 (56.7%) | loss: 4.340040 | lrm: 0.87 | dt: 856ms | tok/sec: 38,265 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00206 (57.0%) | loss: 4.335797 | lrm: 0.87 | dt: 846ms | tok/sec: 38,743 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00207 (57.3%) | loss: 4.319268 | lrm: 0.86 | dt: 914ms | tok/sec: 35,841 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00208 (57.6%) | loss: 4.295877 | lrm: 0.86 | dt: 845ms | tok/sec: 38,791 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00209 (57.9%) | loss: 4.305268 | lrm: 0.85 | dt: 845ms | tok/sec: 38,769 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00210 (58.1%) | loss: 4.291409 | lrm: 0.85 | dt: 847ms | tok/sec: 38,677 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00211 (58.4%) | loss: 4.275339 | lrm: 0.84 | dt: 844ms | tok/sec: 38,808 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00212 (58.7%) | loss: 4.273438 | lrm: 0.83 | dt: 850ms | tok/sec: 38,571 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00213 (59.0%) | loss: 4.267298 | lrm: 0.83 | dt: 841ms | tok/sec: 38,954 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00214 (59.3%) | loss: 4.276434 | lrm: 0.82 | dt: 843ms | tok/sec: 38,880 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00215 (59.5%) | loss: 4.278136 | lrm: 0.82 | dt: 841ms | tok/sec: 38,983 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00216 (59.8%) | loss: 4.273538 | lrm: 0.81 | dt: 840ms | tok/sec: 38,986 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00217 (60.1%) | loss: 4.272497 | lrm: 0.81 | dt: 843ms | tok/sec: 38,867 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00218 (60.4%) | loss: 4.269235 | lrm: 0.80 | dt: 841ms | tok/sec: 38,973 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00219 (60.7%) | loss: 4.260861 | lrm: 0.80 | dt: 841ms | tok/sec: 38,947 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00220 (61.0%) | loss: 4.257836 | lrm: 0.79 | dt: 843ms | tok/sec: 38,884 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00221 (61.2%) | loss: 4.259668 | lrm: 0.79 | dt: 846ms | tok/sec: 38,713 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00222 (61.5%) | loss: 4.255177 | lrm: 0.78 | dt: 872ms | tok/sec: 37,592 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00223 (61.8%) | loss: 4.247733 | lrm: 0.78 | dt: 927ms | tok/sec: 35,354 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00224 (62.1%) | loss: 4.235436 | lrm: 0.77 | dt: 842ms | tok/sec: 38,931 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00225 (62.4%) | loss: 4.228494 | lrm: 0.76 | dt: 850ms | tok/sec: 38,544 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00226 (62.7%) | loss: 4.222398 | lrm: 0.76 | dt: 848ms | tok/sec: 38,642 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00227 (63.0%) | loss: 4.222275 | lrm: 0.75 | dt: 959ms | tok/sec: 34,159 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00228 (63.3%) | loss: 4.218088 | lrm: 0.75 | dt: 853ms | tok/sec: 38,430 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00229 (63.6%) | loss: 4.220706 | lrm: 0.74 | dt: 866ms | tok/sec: 37,860 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00230 (63.9%) | loss: 4.221907 | lrm: 0.74 | dt: 938ms | tok/sec: 34,920 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00231 (64.2%) | loss: 4.207542 | lrm: 0.73 | dt: 924ms | tok/sec: 35,452 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00232 (64.5%) | loss: 4.214410 | lrm: 0.72 | dt: 849ms | tok/sec: 38,584 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00233 (64.8%) | loss: 4.211315 | lrm: 0.72 | dt: 850ms | tok/sec: 38,548 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00234 (65.0%) | loss: 4.218037 | lrm: 0.71 | dt: 849ms | tok/sec: 38,595 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00235 (65.3%) | loss: 4.207614 | lrm: 0.71 | dt: 845ms | tok/sec: 38,762 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00236 (65.6%) | loss: 4.194991 | lrm: 0.70 | dt: 846ms | tok/sec: 38,716 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00237 (65.9%) | loss: 4.185231 | lrm: 0.70 | dt: 874ms | tok/sec: 37,490 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00238 (66.2%) | loss: 4.183888 | lrm: 0.69 | dt: 902ms | tok/sec: 36,314 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00239 (66.5%) | loss: 4.177640 | lrm: 0.69 | dt: 846ms | tok/sec: 38,747 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00240 (66.8%) | loss: 4.179684 | lrm: 0.68 | dt: 847ms | tok/sec: 38,689 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00241 (67.0%) | loss: 4.170557 | lrm: 0.68 | dt: 846ms | tok/sec: 38,743 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00242 (67.3%) | loss: 4.169207 | lrm: 0.67 | dt: 846ms | tok/sec: 38,727 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00243 (67.6%) | loss: 4.161747 | lrm: 0.67 | dt: 846ms | tok/sec: 38,717 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00244 (67.9%) | loss: 4.149335 | lrm: 0.66 | dt: 852ms | tok/sec: 38,482 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00245 (68.2%) | loss: 4.149627 | lrm: 0.65 | dt: 844ms | tok/sec: 38,825 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00246 (68.5%) | loss: 4.142156 | lrm: 0.65 | dt: 853ms | tok/sec: 38,437 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00247 (68.7%) | loss: 4.142425 | lrm: 0.64 | dt: 845ms | tok/sec: 38,769 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00248 (69.0%) | loss: 4.142691 | lrm: 0.64 | dt: 842ms | tok/sec: 38,916 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00249 (69.3%) | loss: 4.135396 | lrm: 0.63 | dt: 843ms | tok/sec: 38,868 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00250 (69.6%) | loss: 4.129200 | lrm: 0.63 | dt: 852ms | tok/sec: 38,474 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00251 (69.9%) | loss: 4.131588 | lrm: 0.62 | dt: 845ms | tok/sec: 38,771 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00252 (70.1%) | loss: 4.134730 | lrm: 0.62 | dt: 843ms | tok/sec: 38,879 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00253 (70.4%) | loss: 4.133046 | lrm: 0.61 | dt: 842ms | tok/sec: 38,934 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00254 (70.7%) | loss: 4.130800 | lrm: 0.61 | dt: 843ms | tok/sec: 38,876 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00255 (71.0%) | loss: 4.130336 | lrm: 0.60 | dt: 842ms | tok/sec: 38,903 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00256 (71.3%) | loss: 4.124709 | lrm: 0.60 | dt: 868ms | tok/sec: 37,746 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00257 (71.6%) | loss: 4.115813 | lrm: 0.59 | dt: 943ms | tok/sec: 34,744 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00258 (71.9%) | loss: 4.111383 | lrm: 0.58 | dt: 841ms | tok/sec: 38,946 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00259 (72.2%) | loss: 4.118694 | lrm: 0.58 | dt: 842ms | tok/sec: 38,908 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00260 (72.4%) | loss: 4.118117 | lrm: 0.57 | dt: 845ms | tok/sec: 38,763 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00261 (72.7%) | loss: 4.125101 | lrm: 0.57 | dt: 842ms | tok/sec: 38,936 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00262 (73.0%) | loss: 4.112998 | lrm: 0.56 | dt: 843ms | tok/sec: 38,874 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00263 (73.3%) | loss: 4.108755 | lrm: 0.56 | dt: 845ms | tok/sec: 38,799 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00264 (73.6%) | loss: 4.095228 | lrm: 0.55 | dt: 849ms | tok/sec: 38,582 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00265 (73.8%) | loss: 4.100540 | lrm: 0.55 | dt: 878ms | tok/sec: 37,334 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00266 (74.1%) | loss: 4.083839 | lrm: 0.54 | dt: 847ms | tok/sec: 38,700 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00267 (74.4%) | loss: 4.077764 | lrm: 0.54 | dt: 929ms | tok/sec: 35,290 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00268 (74.7%) | loss: 4.076880 | lrm: 0.53 | dt: 847ms | tok/sec: 38,665 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00269 (75.0%) | loss: 4.072404 | lrm: 0.52 | dt: 911ms | tok/sec: 35,963 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00270 (75.3%) | loss: 4.084477 | lrm: 0.52 | dt: 846ms | tok/sec: 38,735 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00271 (75.6%) | loss: 4.076916 | lrm: 0.51 | dt: 860ms | tok/sec: 38,116 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00272 (75.9%) | loss: 4.068729 | lrm: 0.51 | dt: 974ms | tok/sec: 33,644 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00273 (76.2%) | loss: 4.064269 | lrm: 0.50 | dt: 849ms | tok/sec: 38,603 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00274 (76.5%) | loss: 4.052382 | lrm: 0.50 | dt: 848ms | tok/sec: 38,657 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00275 (76.8%) | loss: 4.058889 | lrm: 0.49 | dt: 907ms | tok/sec: 36,131 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00276 (77.1%) | loss: 4.053509 | lrm: 0.49 | dt: 844ms | tok/sec: 38,815 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00277 (77.4%) | loss: 4.050704 | lrm: 0.48 | dt: 846ms | tok/sec: 38,727 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00278 (77.6%) | loss: 4.045396 | lrm: 0.47 | dt: 847ms | tok/sec: 38,684 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00279 (77.9%) | loss: 4.043098 | lrm: 0.47 | dt: 848ms | tok/sec: 38,661 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00280 (78.2%) | loss: 4.046789 | lrm: 0.46 | dt: 862ms | tok/sec: 38,013 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00281 (78.5%) | loss: 4.035855 | lrm: 0.46 | dt: 859ms | tok/sec: 38,135 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00282 (78.8%) | loss: 4.047487 | lrm: 0.45 | dt: 932ms | tok/sec: 35,166 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00283 (79.1%) | loss: 4.044025 | lrm: 0.45 | dt: 845ms | tok/sec: 38,762 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00284 (79.4%) | loss: 4.045623 | lrm: 0.44 | dt: 847ms | tok/sec: 38,676 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00285 (79.7%) | loss: 4.028556 | lrm: 0.44 | dt: 935ms | tok/sec: 35,060 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00286 (80.0%) | loss: 4.031816 | lrm: 0.43 | dt: 841ms | tok/sec: 38,949 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00287 (80.2%) | loss: 4.011485 | lrm: 0.43 | dt: 843ms | tok/sec: 38,859 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00288 (80.5%) | loss: 4.018468 | lrm: 0.42 | dt: 841ms | tok/sec: 38,978 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00289 (80.8%) | loss: 4.015159 | lrm: 0.41 | dt: 842ms | tok/sec: 38,924 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00290 (81.1%) | loss: 4.017100 | lrm: 0.41 | dt: 843ms | tok/sec: 38,870 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00291 (81.4%) | loss: 4.009171 | lrm: 0.40 | dt: 849ms | tok/sec: 38,578 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00292 (81.7%) | loss: 4.006053 | lrm: 0.40 | dt: 849ms | tok/sec: 38,612 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00293 (81.9%) | loss: 3.997629 | lrm: 0.39 | dt: 851ms | tok/sec: 38,493 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00294 (82.2%) | loss: 4.001779 | lrm: 0.39 | dt: 863ms | tok/sec: 37,960 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00295 (82.5%) | loss: 4.004405 | lrm: 0.38 | dt: 844ms | tok/sec: 38,833 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00296 (82.8%) | loss: 4.005523 | lrm: 0.38 | dt: 842ms | tok/sec: 38,927 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00297 (83.1%) | loss: 4.014540 | lrm: 0.37 | dt: 845ms | tok/sec: 38,780 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00298 (83.3%) | loss: 4.013871 | lrm: 0.37 | dt: 844ms | tok/sec: 38,827 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00299 (83.6%) | loss: 4.016755 | lrm: 0.36 | dt: 843ms | tok/sec: 38,850 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00300 (83.9%) | loss: 4.011814 | lrm: 0.36 | dt: 950ms | tok/sec: 34,486 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00301 (84.2%) | loss: 4.003140 | lrm: 0.35 | dt: 921ms | tok/sec: 35,592 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00302 (84.5%) | loss: 4.005911 | lrm: 0.34 | dt: 843ms | tok/sec: 38,860 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00303 (84.8%) | loss: 4.010705 | lrm: 0.34 | dt: 842ms | tok/sec: 38,909 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00304 (85.1%) | loss: 4.006081 | lrm: 0.33 | dt: 843ms | tok/sec: 38,873 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00305 (85.4%) | loss: 4.001799 | lrm: 0.33 | dt: 847ms | tok/sec: 38,708 | mfu: 0.2% | epoch: 1 | remaining: 43s    
