Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Environment verified: macOS detected with Metal (MPS) hardware acceleration available.

Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 5.662387e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010973 | lrm: 1.00 | dt: 1874ms | tok/sec: 17,486 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.083300 | lrm: 1.00 | dt: 888ms | tok/sec: 36,911 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.024884 | lrm: 1.00 | dt: 852ms | tok/sec: 38,445 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.770266 | lrm: 1.00 | dt: 913ms | tok/sec: 35,896 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.488367 | lrm: 1.00 | dt: 848ms | tok/sec: 38,641 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.270324 | lrm: 1.00 | dt: 842ms | tok/sec: 38,939 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.084555 | lrm: 1.00 | dt: 843ms | tok/sec: 38,860 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.924145 | lrm: 1.00 | dt: 839ms | tok/sec: 39,050 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.777225 | lrm: 1.00 | dt: 954ms | tok/sec: 34,338 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.638776 | lrm: 1.00 | dt: 840ms | tok/sec: 38,995 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.512980 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.381295 | lrm: 1.00 | dt: 837ms | tok/sec: 39,172 | mfu: 0.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.266269 | lrm: 1.00 | dt: 850ms | tok/sec: 38,554 | mfu: 0.2% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.156590 | lrm: 1.00 | dt: 845ms | tok/sec: 38,781 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.050850 | lrm: 1.00 | dt: 840ms | tok/sec: 39,024 | mfu: 0.2% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 6.959496 | lrm: 1.00 | dt: 838ms | tok/sec: 39,098 | mfu: 0.2% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 6.870527 | lrm: 1.00 | dt: 836ms | tok/sec: 39,201 | mfu: 0.2% | epoch: 1 | remaining: 295s    
step 00017 (1.7%) | loss: 6.791694 | lrm: 1.00 | dt: 838ms | tok/sec: 39,123 | mfu: 0.2% | epoch: 1 | remaining: 294s    
step 00151 (41.3%) | loss: 4.647930 | lrm: 1.00 | dt: 841ms | tok/sec: 38,986 | mfu: 0.2% | epoch: 1 | remaining: 175s    
step 00152 (41.5%) | loss: 4.640434 | lrm: 1.00 | dt: 849ms | tok/sec: 38,583 | mfu: 0.2% | epoch: 1 | remaining: 175s    
step 00153 (41.8%) | loss: 4.634671 | lrm: 1.00 | dt: 838ms | tok/sec: 39,093 | mfu: 0.2% | epoch: 1 | remaining: 174s    
step 00154 (42.1%) | loss: 4.626156 | lrm: 1.00 | dt: 839ms | tok/sec: 39,074 | mfu: 0.2% | epoch: 1 | remaining: 173s    
step 00155 (42.4%) | loss: 4.623967 | lrm: 1.00 | dt: 837ms | tok/sec: 39,137 | mfu: 0.2% | epoch: 1 | remaining: 172s    
step 00156 (42.7%) | loss: 4.617604 | lrm: 1.00 | dt: 847ms | tok/sec: 38,706 | mfu: 0.2% | epoch: 1 | remaining: 171s    
step 00157 (42.9%) | loss: 4.612822 | lrm: 1.00 | dt: 848ms | tok/sec: 38,641 | mfu: 0.2% | epoch: 1 | remaining: 170s    
step 00158 (43.2%) | loss: 4.599516 | lrm: 1.00 | dt: 846ms | tok/sec: 38,749 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00159 (43.5%) | loss: 4.589683 | lrm: 1.00 | dt: 851ms | tok/sec: 38,504 | mfu: 0.2% | epoch: 1 | remaining: 169s    
step 00160 (43.8%) | loss: 4.567049 | lrm: 1.00 | dt: 842ms | tok/sec: 38,928 | mfu: 0.2% | epoch: 1 | remaining: 168s    
step 00161 (44.1%) | loss: 4.570347 | lrm: 1.00 | dt: 845ms | tok/sec: 38,796 | mfu: 0.2% | epoch: 1 | remaining: 167s    
step 00162 (44.3%) | loss: 4.556541 | lrm: 1.00 | dt: 842ms | tok/sec: 38,910 | mfu: 0.2% | epoch: 1 | remaining: 166s    
step 00163 (44.6%) | loss: 4.548338 | lrm: 1.00 | dt: 840ms | tok/sec: 39,023 | mfu: 0.2% | epoch: 1 | remaining: 165s    
step 00164 (44.9%) | loss: 4.537079 | lrm: 1.00 | dt: 853ms | tok/sec: 38,392 | mfu: 0.2% | epoch: 1 | remaining: 164s    
step 00165 (45.2%) | loss: 4.525847 | lrm: 1.00 | dt: 932ms | tok/sec: 35,144 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00166 (45.5%) | loss: 4.519768 | lrm: 1.00 | dt: 845ms | tok/sec: 38,793 | mfu: 0.2% | epoch: 1 | remaining: 163s    
step 00167 (45.8%) | loss: 4.523253 | lrm: 1.00 | dt: 853ms | tok/sec: 38,435 | mfu: 0.2% | epoch: 1 | remaining: 162s    
step 00168 (46.1%) | loss: 4.525906 | lrm: 1.00 | dt: 879ms | tok/sec: 37,284 | mfu: 0.2% | epoch: 1 | remaining: 161s    
step 00169 (46.4%) | loss: 4.513580 | lrm: 1.00 | dt: 1050ms | tok/sec: 31,207 | mfu: 0.2% | epoch: 1 | remaining: 160s    
step 00170 (46.7%) | loss: 4.505250 | lrm: 1.00 | dt: 944ms | tok/sec: 34,706 | mfu: 0.2% | epoch: 1 | remaining: 159s    
step 00171 (47.0%) | loss: 4.502322 | lrm: 1.00 | dt: 872ms | tok/sec: 37,559 | mfu: 0.2% | epoch: 1 | remaining: 158s    
step 00172 (47.3%) | loss: 4.503052 | lrm: 1.00 | dt: 857ms | tok/sec: 38,256 | mfu: 0.2% | epoch: 1 | remaining: 157s    
step 00173 (47.6%) | loss: 4.495144 | lrm: 1.00 | dt: 858ms | tok/sec: 38,209 | mfu: 0.2% | epoch: 1 | remaining: 156s    
step 00174 (47.9%) | loss: 4.489497 | lrm: 1.00 | dt: 865ms | tok/sec: 37,877 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00175 (48.2%) | loss: 4.480120 | lrm: 1.00 | dt: 938ms | tok/sec: 34,919 | mfu: 0.2% | epoch: 1 | remaining: 155s    
step 00176 (48.5%) | loss: 4.464754 | lrm: 1.00 | dt: 869ms | tok/sec: 37,729 | mfu: 0.2% | epoch: 1 | remaining: 154s    
step 00177 (48.8%) | loss: 4.460437 | lrm: 1.00 | dt: 894ms | tok/sec: 36,651 | mfu: 0.2% | epoch: 1 | remaining: 153s    
step 00178 (49.1%) | loss: 4.459896 | lrm: 1.00 | dt: 857ms | tok/sec: 38,247 | mfu: 0.2% | epoch: 1 | remaining: 152s    
step 00179 (49.4%) | loss: 4.445991 | lrm: 1.00 | dt: 857ms | tok/sec: 38,225 | mfu: 0.2% | epoch: 1 | remaining: 151s    
step 00180 (49.7%) | loss: 4.450767 | lrm: 1.00 | dt: 885ms | tok/sec: 37,041 | mfu: 0.2% | epoch: 1 | remaining: 150s    
step 00181 (49.9%) | loss: 4.443079 | lrm: 1.00 | dt: 899ms | tok/sec: 36,450 | mfu: 0.2% | epoch: 1 | remaining: 149s    
step 00182 (50.2%) | loss: 4.445151 | lrm: 1.00 | dt: 955ms | tok/sec: 34,308 | mfu: 0.2% | epoch: 1 | remaining: 148s    
step 00183 (50.6%) | loss: 4.443925 | lrm: 0.99 | dt: 878ms | tok/sec: 37,341 | mfu: 0.2% | epoch: 1 | remaining: 147s    
step 00184 (50.9%) | loss: 4.446907 | lrm: 0.98 | dt: 1135ms | tok/sec: 28,863 | mfu: 0.2% | epoch: 1 | remaining: 146s    
step 00185 (51.2%) | loss: 4.434288 | lrm: 0.98 | dt: 1005ms | tok/sec: 32,617 | mfu: 0.2% | epoch: 1 | remaining: 145s    
step 00186 (51.6%) | loss: 4.435704 | lrm: 0.97 | dt: 925ms | tok/sec: 35,430 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00187 (51.9%) | loss: 4.430908 | lrm: 0.96 | dt: 851ms | tok/sec: 38,505 | mfu: 0.2% | epoch: 1 | remaining: 144s    
step 00188 (52.2%) | loss: 4.423540 | lrm: 0.96 | dt: 950ms | tok/sec: 34,476 | mfu: 0.2% | epoch: 1 | remaining: 143s    
step 00189 (52.5%) | loss: 4.421318 | lrm: 0.95 | dt: 868ms | tok/sec: 37,754 | mfu: 0.2% | epoch: 1 | remaining: 142s    
step 00190 (52.8%) | loss: 4.417017 | lrm: 0.95 | dt: 995ms | tok/sec: 32,938 | mfu: 0.2% | epoch: 1 | remaining: 141s    
step 00191 (53.1%) | loss: 4.417677 | lrm: 0.94 | dt: 1011ms | tok/sec: 32,425 | mfu: 0.2% | epoch: 1 | remaining: 140s    
step 00192 (53.4%) | loss: 4.406758 | lrm: 0.93 | dt: 1004ms | tok/sec: 32,640 | mfu: 0.2% | epoch: 1 | remaining: 139s    
step 00193 (53.8%) | loss: 4.404560 | lrm: 0.93 | dt: 888ms | tok/sec: 36,918 | mfu: 0.2% | epoch: 1 | remaining: 138s    
step 00194 (54.1%) | loss: 4.397145 | lrm: 0.92 | dt: 941ms | tok/sec: 34,807 | mfu: 0.2% | epoch: 1 | remaining: 137s    
step 00195 (54.4%) | loss: 4.398594 | lrm: 0.92 | dt: 877ms | tok/sec: 37,367 | mfu: 0.2% | epoch: 1 | remaining: 136s    
step 00196 (54.7%) | loss: 4.388071 | lrm: 0.91 | dt: 992ms | tok/sec: 33,040 | mfu: 0.2% | epoch: 1 | remaining: 135s    
step 00197 (55.0%) | loss: 4.376146 | lrm: 0.90 | dt: 882ms | tok/sec: 37,172 | mfu: 0.2% | epoch: 1 | remaining: 134s    
step 00198 (55.3%) | loss: 4.374736 | lrm: 0.90 | dt: 953ms | tok/sec: 34,397 | mfu: 0.2% | epoch: 1 | remaining: 133s    
step 00199 (55.6%) | loss: 4.380354 | lrm: 0.89 | dt: 859ms | tok/sec: 38,154 | mfu: 0.2% | epoch: 1 | remaining: 132s    
step 00200 (55.9%) | loss: 4.370359 | lrm: 0.89 | dt: 869ms | tok/sec: 37,709 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00201 (56.2%) | loss: 4.361132 | lrm: 0.88 | dt: 902ms | tok/sec: 36,329 | mfu: 0.2% | epoch: 1 | remaining: 131s    
step 00202 (56.5%) | loss: 4.350404 | lrm: 0.88 | dt: 859ms | tok/sec: 38,126 | mfu: 0.2% | epoch: 1 | remaining: 130s    
step 00203 (56.8%) | loss: 4.356664 | lrm: 0.87 | dt: 864ms | tok/sec: 37,947 | mfu: 0.2% | epoch: 1 | remaining: 129s    
step 00204 (57.1%) | loss: 4.352194 | lrm: 0.87 | dt: 860ms | tok/sec: 38,121 | mfu: 0.2% | epoch: 1 | remaining: 128s    
step 00205 (57.4%) | loss: 4.354449 | lrm: 0.86 | dt: 857ms | tok/sec: 38,229 | mfu: 0.2% | epoch: 1 | remaining: 127s    
step 00206 (57.6%) | loss: 4.348802 | lrm: 0.85 | dt: 858ms | tok/sec: 38,172 | mfu: 0.2% | epoch: 1 | remaining: 126s    
step 00207 (57.9%) | loss: 4.332341 | lrm: 0.85 | dt: 869ms | tok/sec: 37,712 | mfu: 0.2% | epoch: 1 | remaining: 125s    
step 00208 (58.2%) | loss: 4.308248 | lrm: 0.84 | dt: 973ms | tok/sec: 33,688 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00209 (58.5%) | loss: 4.316512 | lrm: 0.84 | dt: 860ms | tok/sec: 38,111 | mfu: 0.2% | epoch: 1 | remaining: 124s    
step 00210 (58.8%) | loss: 4.302669 | lrm: 0.83 | dt: 857ms | tok/sec: 38,235 | mfu: 0.2% | epoch: 1 | remaining: 123s    
step 00211 (59.1%) | loss: 4.287301 | lrm: 0.83 | dt: 838ms | tok/sec: 39,081 | mfu: 0.2% | epoch: 1 | remaining: 122s    
step 00212 (59.4%) | loss: 4.285399 | lrm: 0.82 | dt: 852ms | tok/sec: 38,440 | mfu: 0.2% | epoch: 1 | remaining: 121s    
step 00213 (59.7%) | loss: 4.279384 | lrm: 0.82 | dt: 866ms | tok/sec: 37,843 | mfu: 0.2% | epoch: 1 | remaining: 120s    
step 00214 (60.0%) | loss: 4.287653 | lrm: 0.81 | dt: 840ms | tok/sec: 39,017 | mfu: 0.2% | epoch: 1 | remaining: 119s    
step 00215 (60.2%) | loss: 4.288786 | lrm: 0.81 | dt: 839ms | tok/sec: 39,075 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00216 (60.5%) | loss: 4.284185 | lrm: 0.80 | dt: 839ms | tok/sec: 39,049 | mfu: 0.2% | epoch: 1 | remaining: 118s    
step 00217 (60.8%) | loss: 4.282759 | lrm: 0.79 | dt: 844ms | tok/sec: 38,803 | mfu: 0.2% | epoch: 1 | remaining: 117s    
step 00218 (61.1%) | loss: 4.279456 | lrm: 0.79 | dt: 839ms | tok/sec: 39,070 | mfu: 0.2% | epoch: 1 | remaining: 116s    
step 00219 (61.4%) | loss: 4.270555 | lrm: 0.78 | dt: 841ms | tok/sec: 38,985 | mfu: 0.2% | epoch: 1 | remaining: 115s    
step 00220 (61.6%) | loss: 4.267107 | lrm: 0.78 | dt: 840ms | tok/sec: 38,996 | mfu: 0.2% | epoch: 1 | remaining: 114s    
step 00221 (61.9%) | loss: 4.268707 | lrm: 0.77 | dt: 839ms | tok/sec: 39,056 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00222 (62.2%) | loss: 4.263872 | lrm: 0.77 | dt: 839ms | tok/sec: 39,050 | mfu: 0.2% | epoch: 1 | remaining: 113s    
step 00223 (62.5%) | loss: 4.257408 | lrm: 0.76 | dt: 842ms | tok/sec: 38,925 | mfu: 0.2% | epoch: 1 | remaining: 112s    
step 00224 (62.8%) | loss: 4.245201 | lrm: 0.76 | dt: 936ms | tok/sec: 35,019 | mfu: 0.2% | epoch: 1 | remaining: 111s    
step 00225 (63.1%) | loss: 4.239084 | lrm: 0.75 | dt: 837ms | tok/sec: 39,157 | mfu: 0.2% | epoch: 1 | remaining: 110s    
step 00226 (63.4%) | loss: 4.232397 | lrm: 0.75 | dt: 842ms | tok/sec: 38,915 | mfu: 0.2% | epoch: 1 | remaining: 109s    
step 00227 (63.6%) | loss: 4.232080 | lrm: 0.74 | dt: 837ms | tok/sec: 39,134 | mfu: 0.2% | epoch: 1 | remaining: 108s    
step 00228 (63.9%) | loss: 4.227575 | lrm: 0.74 | dt: 838ms | tok/sec: 39,121 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00229 (64.2%) | loss: 4.230713 | lrm: 0.73 | dt: 838ms | tok/sec: 39,088 | mfu: 0.2% | epoch: 1 | remaining: 107s    
step 00230 (64.5%) | loss: 4.231796 | lrm: 0.73 | dt: 837ms | tok/sec: 39,147 | mfu: 0.2% | epoch: 1 | remaining: 106s    
step 00231 (64.8%) | loss: 4.217882 | lrm: 0.72 | dt: 837ms | tok/sec: 39,157 | mfu: 0.2% | epoch: 1 | remaining: 105s    
step 00232 (65.0%) | loss: 4.224905 | lrm: 0.71 | dt: 842ms | tok/sec: 38,920 | mfu: 0.2% | epoch: 1 | remaining: 104s    
step 00233 (65.3%) | loss: 4.221626 | lrm: 0.71 | dt: 837ms | tok/sec: 39,133 | mfu: 0.2% | epoch: 1 | remaining: 103s    
step 00234 (65.6%) | loss: 4.227498 | lrm: 0.70 | dt: 841ms | tok/sec: 38,985 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00235 (65.9%) | loss: 4.216816 | lrm: 0.70 | dt: 839ms | tok/sec: 39,048 | mfu: 0.2% | epoch: 1 | remaining: 102s    
step 00236 (66.1%) | loss: 4.204336 | lrm: 0.69 | dt: 910ms | tok/sec: 36,026 | mfu: 0.2% | epoch: 1 | remaining: 101s    
step 00237 (66.5%) | loss: 4.195028 | lrm: 0.69 | dt: 835ms | tok/sec: 39,220 | mfu: 0.2% | epoch: 1 | remaining: 100s    
step 00238 (66.7%) | loss: 4.194470 | lrm: 0.68 | dt: 837ms | tok/sec: 39,129 | mfu: 0.2% | epoch: 1 | remaining: 99s    
step 00239 (67.0%) | loss: 4.187818 | lrm: 0.68 | dt: 838ms | tok/sec: 39,086 | mfu: 0.2% | epoch: 1 | remaining: 98s    
step 00240 (67.3%) | loss: 4.189534 | lrm: 0.67 | dt: 840ms | tok/sec: 39,016 | mfu: 0.2% | epoch: 1 | remaining: 97s    
step 00241 (67.6%) | loss: 4.180134 | lrm: 0.67 | dt: 846ms | tok/sec: 38,726 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00242 (67.9%) | loss: 4.178856 | lrm: 0.66 | dt: 936ms | tok/sec: 35,004 | mfu: 0.2% | epoch: 1 | remaining: 96s    
step 00243 (68.2%) | loss: 4.172424 | lrm: 0.65 | dt: 849ms | tok/sec: 38,614 | mfu: 0.2% | epoch: 1 | remaining: 95s    
step 00244 (68.4%) | loss: 4.160103 | lrm: 0.65 | dt: 851ms | tok/sec: 38,521 | mfu: 0.2% | epoch: 1 | remaining: 94s    
step 00245 (68.7%) | loss: 4.160551 | lrm: 0.64 | dt: 879ms | tok/sec: 37,296 | mfu: 0.2% | epoch: 1 | remaining: 93s    
step 00246 (69.0%) | loss: 4.152023 | lrm: 0.64 | dt: 993ms | tok/sec: 32,995 | mfu: 0.2% | epoch: 1 | remaining: 92s    
step 00247 (69.4%) | loss: 4.152897 | lrm: 0.63 | dt: 854ms | tok/sec: 38,387 | mfu: 0.2% | epoch: 1 | remaining: 91s    
step 00248 (69.6%) | loss: 4.152913 | lrm: 0.63 | dt: 867ms | tok/sec: 37,775 | mfu: 0.2% | epoch: 1 | remaining: 90s    
step 00249 (69.9%) | loss: 4.144939 | lrm: 0.62 | dt: 848ms | tok/sec: 38,631 | mfu: 0.2% | epoch: 1 | remaining: 89s    
step 00250 (70.2%) | loss: 4.138251 | lrm: 0.62 | dt: 874ms | tok/sec: 37,490 | mfu: 0.2% | epoch: 1 | remaining: 88s    
step 00251 (70.5%) | loss: 4.140829 | lrm: 0.61 | dt: 1050ms | tok/sec: 31,198 | mfu: 0.2% | epoch: 1 | remaining: 87s    
step 00252 (70.9%) | loss: 4.143761 | lrm: 0.60 | dt: 981ms | tok/sec: 33,398 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00253 (71.2%) | loss: 4.142697 | lrm: 0.60 | dt: 853ms | tok/sec: 38,401 | mfu: 0.2% | epoch: 1 | remaining: 86s    
step 00254 (71.5%) | loss: 4.139867 | lrm: 0.59 | dt: 844ms | tok/sec: 38,839 | mfu: 0.2% | epoch: 1 | remaining: 85s    
step 00255 (71.7%) | loss: 4.138700 | lrm: 0.59 | dt: 848ms | tok/sec: 38,636 | mfu: 0.2% | epoch: 1 | remaining: 84s    
step 00256 (72.0%) | loss: 4.133294 | lrm: 0.58 | dt: 858ms | tok/sec: 38,179 | mfu: 0.2% | epoch: 1 | remaining: 83s    
step 00257 (72.3%) | loss: 4.125033 | lrm: 0.58 | dt: 894ms | tok/sec: 36,652 | mfu: 0.2% | epoch: 1 | remaining: 82s    
step 00258 (72.6%) | loss: 4.121400 | lrm: 0.57 | dt: 905ms | tok/sec: 36,193 | mfu: 0.2% | epoch: 1 | remaining: 81s    
step 00259 (72.9%) | loss: 4.128388 | lrm: 0.56 | dt: 849ms | tok/sec: 38,574 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00260 (73.2%) | loss: 4.127244 | lrm: 0.56 | dt: 851ms | tok/sec: 38,498 | mfu: 0.2% | epoch: 1 | remaining: 80s    
step 00261 (73.5%) | loss: 4.135483 | lrm: 0.55 | dt: 858ms | tok/sec: 38,183 | mfu: 0.2% | epoch: 1 | remaining: 79s    
step 00262 (73.8%) | loss: 4.124004 | lrm: 0.55 | dt: 873ms | tok/sec: 37,534 | mfu: 0.2% | epoch: 1 | remaining: 78s    
step 00263 (74.1%) | loss: 4.119848 | lrm: 0.54 | dt: 945ms | tok/sec: 34,666 | mfu: 0.2% | epoch: 1 | remaining: 77s    
step 00264 (74.4%) | loss: 4.105682 | lrm: 0.54 | dt: 849ms | tok/sec: 38,573 | mfu: 0.2% | epoch: 1 | remaining: 76s    
step 00265 (74.7%) | loss: 4.110371 | lrm: 0.53 | dt: 854ms | tok/sec: 38,383 | mfu: 0.2% | epoch: 1 | remaining: 75s    
step 00266 (74.9%) | loss: 4.093908 | lrm: 0.53 | dt: 854ms | tok/sec: 38,386 | mfu: 0.2% | epoch: 1 | remaining: 74s    
step 00267 (75.2%) | loss: 4.087864 | lrm: 0.52 | dt: 937ms | tok/sec: 34,973 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00268 (75.5%) | loss: 4.087489 | lrm: 0.51 | dt: 852ms | tok/sec: 38,441 | mfu: 0.2% | epoch: 1 | remaining: 73s    
step 00269 (75.8%) | loss: 4.081966 | lrm: 0.51 | dt: 910ms | tok/sec: 35,999 | mfu: 0.2% | epoch: 1 | remaining: 72s    
step 00270 (76.1%) | loss: 4.093896 | lrm: 0.50 | dt: 1086ms | tok/sec: 30,184 | mfu: 0.2% | epoch: 1 | remaining: 71s    
step 00271 (76.5%) | loss: 4.085206 | lrm: 0.50 | dt: 902ms | tok/sec: 36,341 | mfu: 0.2% | epoch: 1 | remaining: 70s    
step 00272 (76.8%) | loss: 4.077558 | lrm: 0.49 | dt: 849ms | tok/sec: 38,582 | mfu: 0.2% | epoch: 1 | remaining: 69s    
step 00273 (77.1%) | loss: 4.072662 | lrm: 0.49 | dt: 848ms | tok/sec: 38,630 | mfu: 0.2% | epoch: 1 | remaining: 68s    
step 00274 (77.4%) | loss: 4.060372 | lrm: 0.48 | dt: 857ms | tok/sec: 38,255 | mfu: 0.2% | epoch: 1 | remaining: 67s    
step 00275 (77.6%) | loss: 4.066357 | lrm: 0.47 | dt: 860ms | tok/sec: 38,119 | mfu: 0.2% | epoch: 1 | remaining: 66s    
step 00276 (77.9%) | loss: 4.060807 | lrm: 0.47 | dt: 869ms | tok/sec: 37,699 | mfu: 0.2% | epoch: 1 | remaining: 65s    
step 00277 (78.2%) | loss: 4.058141 | lrm: 0.46 | dt: 950ms | tok/sec: 34,477 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00278 (78.5%) | loss: 4.052955 | lrm: 0.46 | dt: 861ms | tok/sec: 38,043 | mfu: 0.2% | epoch: 1 | remaining: 64s    
step 00279 (78.8%) | loss: 4.050659 | lrm: 0.45 | dt: 843ms | tok/sec: 38,893 | mfu: 0.2% | epoch: 1 | remaining: 63s    
step 00280 (79.1%) | loss: 4.054491 | lrm: 0.45 | dt: 848ms | tok/sec: 38,643 | mfu: 0.2% | epoch: 1 | remaining: 62s    
step 00281 (79.4%) | loss: 4.044035 | lrm: 0.44 | dt: 853ms | tok/sec: 38,417 | mfu: 0.2% | epoch: 1 | remaining: 61s    
step 00282 (79.7%) | loss: 4.056356 | lrm: 0.44 | dt: 855ms | tok/sec: 38,316 | mfu: 0.2% | epoch: 1 | remaining: 60s    
step 00283 (80.0%) | loss: 4.052363 | lrm: 0.43 | dt: 847ms | tok/sec: 38,695 | mfu: 0.2% | epoch: 1 | remaining: 59s    
step 00284 (80.2%) | loss: 4.053295 | lrm: 0.43 | dt: 846ms | tok/sec: 38,715 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00285 (80.5%) | loss: 4.036485 | lrm: 0.42 | dt: 844ms | tok/sec: 38,841 | mfu: 0.2% | epoch: 1 | remaining: 58s    
step 00286 (80.8%) | loss: 4.039937 | lrm: 0.41 | dt: 857ms | tok/sec: 38,216 | mfu: 0.2% | epoch: 1 | remaining: 57s    
step 00287 (81.1%) | loss: 4.019556 | lrm: 0.41 | dt: 852ms | tok/sec: 38,461 | mfu: 0.2% | epoch: 1 | remaining: 56s    
step 00288 (81.4%) | loss: 4.027363 | lrm: 0.40 | dt: 850ms | tok/sec: 38,544 | mfu: 0.2% | epoch: 1 | remaining: 55s    
step 00289 (81.6%) | loss: 4.023776 | lrm: 0.40 | dt: 857ms | tok/sec: 38,253 | mfu: 0.2% | epoch: 1 | remaining: 54s    
step 00290 (81.9%) | loss: 4.025608 | lrm: 0.39 | dt: 845ms | tok/sec: 38,775 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00291 (82.2%) | loss: 4.017312 | lrm: 0.39 | dt: 844ms | tok/sec: 38,845 | mfu: 0.2% | epoch: 1 | remaining: 53s    
step 00292 (82.5%) | loss: 4.014559 | lrm: 0.38 | dt: 839ms | tok/sec: 39,060 | mfu: 0.2% | epoch: 1 | remaining: 52s    
step 00293 (82.8%) | loss: 4.005899 | lrm: 0.38 | dt: 841ms | tok/sec: 38,974 | mfu: 0.2% | epoch: 1 | remaining: 51s    
step 00294 (83.1%) | loss: 4.010463 | lrm: 0.37 | dt: 843ms | tok/sec: 38,860 | mfu: 0.2% | epoch: 1 | remaining: 50s    
step 00295 (83.3%) | loss: 4.013549 | lrm: 0.37 | dt: 850ms | tok/sec: 38,532 | mfu: 0.2% | epoch: 1 | remaining: 49s    
step 00296 (83.6%) | loss: 4.014189 | lrm: 0.36 | dt: 844ms | tok/sec: 38,831 | mfu: 0.2% | epoch: 1 | remaining: 48s    
step 00297 (83.9%) | loss: 4.023118 | lrm: 0.36 | dt: 841ms | tok/sec: 38,953 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00298 (84.2%) | loss: 4.021650 | lrm: 0.35 | dt: 840ms | tok/sec: 38,992 | mfu: 0.2% | epoch: 1 | remaining: 47s    
step 00299 (84.5%) | loss: 4.024876 | lrm: 0.35 | dt: 867ms | tok/sec: 37,782 | mfu: 0.2% | epoch: 1 | remaining: 46s    
step 00300 (84.8%) | loss: 4.020002 | lrm: 0.34 | dt: 870ms | tok/sec: 37,645 | mfu: 0.2% | epoch: 1 | remaining: 45s    
step 00301 (85.0%) | loss: 4.011238 | lrm: 0.33 | dt: 933ms | tok/sec: 35,103 | mfu: 0.2% | epoch: 1 | remaining: 44s    
step 00302 (85.4%) | loss: 4.014065 | lrm: 0.33 | dt: 941ms | tok/sec: 34,834 | mfu: 0.2% | epoch: 1 | remaining: 43s    
step 00303 (85.7%) | loss: 4.019929 | lrm: 0.32 | dt: 849ms | tok/sec: 38,596 | mfu: 0.2% | epoch: 1 | remaining: 42s    
step 00304 (86.0%) | loss: 4.015462 | lrm: 0.32 | dt: 847ms | tok/sec: 38,709 | mfu: 0.2% | epoch: 1 | remaining: 41s    
step 00305 (86.2%) | loss: 4.010844 | lrm: 0.31 | dt: 845ms | tok/sec: 38,771 | mfu: 0.2% | epoch: 1 | remaining: 40s    
